num_Windows,parallelism,win_Size,ctxid,step,operatorID,instanceID,window_Start,local_End,window_End
1,15,42,0,1,7,3,1490868088633,1490868088742,1490868089026
1,15,42,0,1,7,6,1490868088622,1490868088729,1490868089019
1,15,42,0,1,7,10,1490868088724,1490868088829,1490868089025
1,15,42,0,1,7,0,1490868088631,1490868088706,1490868089030
1,15,42,0,1,7,8,1490868088622,1490868088725,1490868089020
1,15,42,0,1,7,2,1490868088628,1490868088693,1490868089031
1,15,42,0,1,7,7,1490868088644,1490868088747,1490868089019
1,15,42,0,1,7,1,1490868088629,1490868088702,1490868089030
1,15,42,0,1,7,12,1490868088580,1490868088663,1490868088980
1,15,42,0,1,7,13,1490868088580,1490868088667,1490868088981
1,15,42,0,1,7,4,1490868088635,1490868088720,1490868089026
1,15,42,0,1,7,14,1490868088580,1490868088657,1490868088981
1,15,42,0,1,7,5,1490868088634,1490868088733,1490868089026
1,15,42,0,1,7,11,1490868088786,1490868088906,1490868089049
1,15,42,0,1,7,9,1490868088814,1490868088920,1490868089060
1,15,42,0,2,7,5,1490868089027,1490868089215,1490868090241
1,15,42,0,2,7,3,1490868089027,1490868089253,1490868090242
1,15,42,0,2,7,12,1490868088982,1490868089181,1490868090195
1,15,42,0,2,7,8,1490868089021,1490868089179,1490868090235
1,15,42,0,2,7,6,1490868089021,1490868089184,1490868090236
1,15,42,0,2,7,4,1490868089027,1490868089252,1490868090242
1,15,42,0,2,7,10,1490868089026,1490868089206,1490868090240
1,15,42,0,2,7,11,1490868089049,1490868089234,1490868090241
1,15,42,0,2,7,14,1490868088982,1490868089214,1490868090195
1,15,42,0,2,7,9,1490868089060,1490868089229,1490868090241
1,15,42,0,2,7,13,1490868088982,1490868089190,1490868090196
1,15,42,0,2,7,0,1490868089031,1490868089207,1490868090246
1,15,42,0,2,7,2,1490868089031,1490868089207,1490868090246
1,15,42,0,2,7,1,1490868089031,1490868089227,1490868090247
1,15,42,0,2,7,7,1490868089025,1490868089211,1490868090239
1,15,42,0,3,7,12,1490868090195,1490868090232,1490868090995
1,15,42,0,3,7,3,1490868090242,1490868090303,1490868091042
1,15,42,0,3,7,6,1490868090236,1490868090276,1490868091036
1,15,42,0,3,7,8,1490868090236,1490868090275,1490868091036
1,15,42,0,3,7,14,1490868090195,1490868090245,1490868090995
1,15,42,0,3,7,1,1490868090247,1490868090321,1490868091046
1,15,42,0,3,7,13,1490868090196,1490868090252,1490868090995
1,15,42,0,3,7,0,1490868090246,1490868090292,1490868091046
1,15,42,0,3,7,4,1490868090243,1490868090299,1490868091043
1,15,42,0,3,7,2,1490868090247,1490868090314,1490868091046
1,15,42,0,3,7,5,1490868090241,1490868090284,1490868091043
1,15,42,0,3,7,7,1490868090239,1490868090318,1490868091036
1,15,42,0,3,7,9,1490868090241,1490868090291,1490868091041
1,15,42,0,3,7,10,1490868090240,1490868090279,1490868091042
1,15,42,0,3,7,11,1490868090241,1490868090294,1490868091042
1,15,42,0,4,7,4,1490868091043,1490868091103,1490868091760
1,15,42,0,4,7,5,1490868091043,1490868091095,1490868091760
1,15,42,0,4,7,6,1490868091036,1490868091059,1490868091755
1,15,42,0,4,7,2,1490868091046,1490868091122,1490868091765
1,15,42,0,4,7,0,1490868091046,1490868091118,1490868091766
1,15,42,0,4,7,8,1490868091036,1490868091058,1490868091755
1,15,42,0,4,7,7,1490868091036,1490868091068,1490868091756
1,15,42,0,4,7,3,1490868091042,1490868091096,1490868091762
1,15,42,0,4,7,12,1490868090995,1490868091036,1490868091715
1,15,42,0,4,7,10,1490868091042,1490868091066,1490868091760
1,15,42,0,4,7,14,1490868090995,1490868091026,1490868091716
1,15,42,0,4,7,9,1490868091042,1490868091072,1490868091760
1,15,42,0,4,7,13,1490868090996,1490868091030,1490868091716
1,15,42,0,4,7,11,1490868091042,1490868091074,1490868091761
1,15,42,0,4,7,1,1490868091046,1490868091164,1490868091793
1,15,42,0,5,7,4,1490868091760,1490868091782,1490868092060
1,15,42,0,5,7,5,1490868091760,1490868091778,1490868092060
1,15,42,0,5,7,12,1490868091715,1490868091735,1490868092014
1,15,42,0,5,7,3,1490868091762,1490868091782,1490868092060
1,15,42,0,5,7,14,1490868091716,1490868091741,1490868092015
1,15,42,0,5,7,6,1490868091755,1490868091769,1490868092055
1,15,42,0,5,7,13,1490868091716,1490868091738,1490868092015
1,15,42,0,5,7,8,1490868091756,1490868091768,1490868092056
1,15,42,0,5,7,7,1490868091756,1490868091772,1490868092056
1,15,42,0,5,7,1,1490868091793,1490868091814,1490868092065
1,15,42,0,5,7,10,1490868091760,1490868091774,1490868092059
1,15,42,0,5,7,0,1490868091766,1490868091791,1490868092065
1,15,42,0,5,7,9,1490868091760,1490868091780,1490868092059
1,15,42,0,5,7,2,1490868091765,1490868091791,1490868092065
1,15,42,0,5,7,11,1490868091761,1490868091777,1490868092060
1,15,42,0,6,7,14,1490868092015,1490868092028,1490868092198
1,15,42,0,6,7,9,1490868092059,1490868092072,1490868092243
1,15,42,0,6,7,3,1490868092060,1490868092070,1490868092244
1,15,42,0,6,7,4,1490868092060,1490868092068,1490868092245
1,15,42,0,6,7,8,1490868092056,1490868092067,1490868092239
1,15,42,0,6,7,7,1490868092056,1490868092069,1490868092239
1,15,42,0,6,7,5,1490868092060,1490868092069,1490868092245
1,15,42,0,6,7,2,1490868092065,1490868092077,1490868092249
1,15,42,0,6,7,10,1490868092059,1490868092071,1490868092243
1,15,42,0,6,7,0,1490868092065,1490868092079,1490868092249
1,15,42,0,6,7,11,1490868092060,1490868092077,1490868092244
1,15,42,0,6,7,1,1490868092065,1490868092078,1490868092249
1,15,42,0,6,7,6,1490868092055,1490868092067,1490868092239
1,15,42,0,6,7,13,1490868092015,1490868092029,1490868092198
1,15,42,0,6,7,12,1490868092015,1490868092028,1490868092199
1,15,42,0,7,7,11,1490868092244,1490868092245,1490868092404
1,15,42,0,7,7,6,1490868092239,1490868092241,1490868092400
1,15,42,0,7,7,7,1490868092239,1490868092240,1490868092401
1,15,42,0,7,7,12,1490868092199,1490868092199,1490868092360
1,15,42,0,7,7,0,1490868092249,1490868092258,1490868092411
1,15,42,0,7,7,14,1490868092198,1490868092199,1490868092361
1,15,42,0,7,7,2,1490868092249,1490868092251,1490868092411
1,15,42,0,7,7,13,1490868092198,1490868092199,1490868092361
1,15,42,0,7,7,1,1490868092250,1490868092251,1490868092411
1,15,42,0,7,7,3,1490868092244,1490868092246,1490868092407
1,15,42,0,7,7,10,1490868092244,1490868092244,1490868092404
1,15,42,0,7,7,9,1490868092243,1490868092244,1490868092404
1,15,42,0,7,7,4,1490868092245,1490868092246,1490868092407
1,15,42,0,7,7,5,1490868092245,1490868092246,1490868092408
1,15,42,0,7,7,8,1490868092239,1490868092240,1490868092401
1,15,42,0,8,7,3,1490868092407,1490868092407,1490868092560
1,15,42,0,8,7,6,1490868092400,1490868092401,1490868092555
1,15,42,0,8,7,7,1490868092401,1490868092401,1490868092555
1,15,42,0,8,7,0,1490868092411,1490868092411,1490868092565
1,15,42,0,8,7,9,1490868092405,1490868092405,1490868092560
1,15,42,0,8,7,8,1490868092401,1490868092401,1490868092555
1,15,42,0,8,7,10,1490868092405,1490868092405,1490868092560
1,15,42,0,8,7,1,1490868092411,1490868092411,1490868092566
1,15,42,0,8,7,4,1490868092407,1490868092407,1490868092560
1,15,42,0,8,7,2,1490868092411,1490868092411,1490868092566
1,15,42,0,8,7,5,1490868092408,1490868092408,1490868092561
1,15,42,0,8,7,12,1490868092361,1490868092361,1490868092516
1,15,42,0,8,7,11,1490868092404,1490868092405,1490868092560
1,15,42,0,8,7,13,1490868092361,1490868092361,1490868092516
1,15,42,0,8,7,14,1490868092361,1490868092361,1490868092517
1,15,42,0,9,7,0,1490868092566,1490868092566,1490868092749
1,15,42,0,9,7,6,1490868092555,1490868092555,1490868092739
1,15,42,0,9,7,3,1490868092560,1490868092560,1490868092745
1,15,42,0,9,7,12,1490868092517,1490868092517,1490868092699
1,15,42,0,9,7,7,1490868092555,1490868092555,1490868092740
1,15,42,0,9,7,1,1490868092566,1490868092566,1490868092750
1,15,42,0,9,7,5,1490868092561,1490868092561,1490868092745
1,15,42,0,9,7,4,1490868092560,1490868092560,1490868092746
1,15,42,0,9,7,9,1490868092560,1490868092560,1490868092744
1,15,42,0,9,7,10,1490868092560,1490868092560,1490868092744
1,15,42,0,9,7,13,1490868092517,1490868092517,1490868092699
1,15,42,0,9,7,11,1490868092560,1490868092561,1490868092744
1,15,42,0,9,7,14,1490868092518,1490868092518,1490868092699
1,15,42,0,9,7,2,1490868092566,1490868092566,1490868092750
1,15,42,0,9,7,8,1490868092555,1490868092555,1490868092740
1,15,42,0,10,7,9,1490868092744,1490868092744,1490868092905
1,15,42,0,10,7,0,1490868092749,1490868092750,1490868092912
1,15,42,0,10,7,10,1490868092744,1490868092744,1490868092905
1,15,42,0,10,7,6,1490868092740,1490868092740,1490868092901
1,15,42,0,10,7,12,1490868092701,1490868092701,1490868092861
1,15,42,0,10,7,13,1490868092699,1490868092699,1490868092862
1,15,42,0,10,7,3,1490868092745,1490868092745,1490868092908
1,15,42,0,10,7,7,1490868092740,1490868092740,1490868092901
1,15,42,0,10,7,4,1490868092747,1490868092747,1490868092908
1,15,42,0,10,7,8,1490868092740,1490868092740,1490868092902
1,15,42,0,10,7,5,1490868092745,1490868092745,1490868092908
1,15,42,0,10,7,1,1490868092750,1490868092750,1490868092912
1,15,42,0,10,7,11,1490868092744,1490868092744,1490868092906
1,15,42,0,10,7,2,1490868092750,1490868092750,1490868092912
1,15,42,0,10,7,14,1490868092699,1490868092699,1490868092862
1,15,42,0,11,7,3,1490868092908,1490868092908,1490868093061
1,15,42,0,11,7,6,1490868092901,1490868092901,1490868093056
1,15,42,0,11,7,5,1490868092908,1490868092908,1490868093061
1,15,42,0,11,7,12,1490868092861,1490868092861,1490868093016
1,15,42,0,11,7,4,1490868092908,1490868092908,1490868093061
1,15,42,0,11,7,13,1490868092862,1490868092862,1490868093016
