num_Windows,parallelism,win_Size,ctxid,step,operatorID,instanceID,window_Start,local_End,window_End,buffer_Interval
4,15,42,0,1,7,4,1490954715756,1490954715866,1490954716137,50
4,15,42,0,1,7,14,1490954715750,1490954715848,1490954716175,50
4,15,42,0,1,7,10,1490954715571,1490954715665,1490954716028,50
4,15,42,0,1,7,11,1490954715571,1490954715694,1490954716043,50
4,15,42,0,1,7,12,1490954715751,1490954715829,1490954716219,50
4,15,42,0,1,7,0,1490954715753,1490954715846,1490954716240,50
4,15,42,0,1,7,2,1490954715753,1490954715826,1490954716260,50
4,15,42,0,1,7,6,1490954715753,1490954715871,1490954716282,50
4,15,42,0,1,7,13,1490954715751,1490954715835,1490954716278,50
4,15,42,0,1,7,1,1490954715753,1490954715836,1490954716304,50
4,15,42,0,1,7,3,1490954715756,1490954715886,1490954716312,50
4,15,42,0,1,7,8,1490954715753,1490954715813,1490954716316,50
4,15,42,0,1,7,7,1490954715753,1490954715862,1490954716358,50
4,15,42,0,1,7,9,1490954715571,1490954715703,1490954716276,50
4,15,42,0,1,7,5,1490954715756,1490954715856,1490954716560,50
4,15,42,1,1,7,3,1490954716128,1490954716309,1490954718326,50
4,15,42,1,1,7,5,1490954716419,1490954716557,1490954718326,50
4,15,42,0,2,7,4,1490954716137,1490954717121,1490954718326,50
4,15,42,0,2,7,14,1490954716175,1490954716420,1490954718326,50
4,15,42,1,1,7,12,1490954716123,1490954716178,1490954718326,50
4,15,42,1,1,7,1,1490954716127,1490954716195,1490954718329,50
4,15,42,0,2,7,13,1490954716278,1490954716461,1490954718327,50
4,15,42,0,2,7,2,1490954716260,1490954716606,1490954718329,50
4,15,42,1,1,7,8,1490954716125,1490954716179,1490954718328,50
4,15,42,1,1,7,7,1490954716125,1490954716181,1490954718328,50
4,15,42,0,2,7,0,1490954716240,1490954716625,1490954718330,50
4,15,42,0,2,7,6,1490954716282,1490954716599,1490954718328,50
4,15,42,1,1,7,10,1490954715929,1490954716023,1490954718153,50
