num_Windows,parallelism,win_Size,ctxid,step,operatorID,instanceID,window_Start,local_End,window_End,buffer_Interval
4,15,42,0,1,7,5,1490954954772,1490954954913,1490954955277,200
4,15,42,1,1,7,4,1490954954680,1490954954770,1490954955304,200
4,15,42,1,1,7,3,1490954954804,1490954954937,1490954955306,200
4,15,42,1,1,7,8,1490954954742,1490954954815,1490954955305,200
4,15,42,1,1,7,2,1490954954499,1490954954572,1490954955136,200
4,15,42,1,1,7,14,1490954954765,1490954954845,1490954955320,200
4,15,42,0,1,7,1,1490954954520,1490954954639,1490954955141,200
4,15,42,1,1,7,9,1490954954677,1490954954773,1490954955322,200
4,15,42,0,1,7,6,1490954954677,1490954954782,1490954955320,200
4,15,42,0,1,7,12,1490954954681,1490954954767,1490954955321,200
4,15,42,1,1,7,0,1490954954503,1490954954612,1490954955145,200
4,15,42,0,1,7,10,1490954954677,1490954954749,1490954955326,200
4,15,42,0,1,7,11,1490954954678,1490954954776,1490954955333,200
4,15,42,0,1,7,7,1490954954775,1490954954868,1490954955337,200
4,15,42,1,1,7,13,1490954954785,1490954954854,1490954955377,200
4,15,42,0,1,7,8,1490954954677,1490954954740,1490954955468,200
4,15,42,1,1,7,6,1490954954783,1490954954845,1490954955478,200
4,15,42,1,1,7,5,1490954954680,1490954954770,1490954955488,200
4,15,42,1,1,7,10,1490954954750,1490954954813,1490954955543,200
4,15,42,1,1,7,11,1490954954777,1490954954836,1490954955646,200
4,15,42,0,1,7,2,1490954954576,1490954954709,1490954955487,200
4,15,42,0,1,7,0,1490954954612,1490954954768,1490954955490,200
4,15,42,1,1,7,7,1490954954677,1490954954775,1490954955676,200
4,15,42,0,1,7,9,1490954954773,1490954954833,1490954955699,200
4,15,42,1,1,7,1,1490954954639,1490954954758,1490954955521,200
4,15,42,0,1,7,4,1490954954771,1490954954902,1490954955708,200
4,15,42,1,1,7,12,1490954954767,1490954954846,1490954955712,200
4,15,42,0,1,7,3,1490954954681,1490954954804,1490954955721,200
4,15,42,0,1,7,13,1490954954681,1490954954784,1490954955855,200
4,15,42,0,1,7,14,1490954954681,1490954954763,1490954955878,200
4,15,42,2,1,7,12,1490954955086,1490954955124,1490954956230,200
4,15,42,2,1,7,13,1490954955097,1490954955135,1490954956230,200
4,15,42,2,1,7,14,1490954955086,1490954955120,1490954956235,200
4,15,42,2,1,7,4,1490954955085,1490954955126,1490954956235,200
4,15,42,2,1,7,5,1490954955084,1490954955128,1490954956235,200
4,15,42,2,1,7,2,1490954954903,1490954954953,1490954956053,200
