num_Windows,parallelism,win_Size,ctxid,operatorID,instanceID,window_Start,local_End,window_End
1,20,42,0,7,0,1490863998679,1490863998798,1490863999130
1,20,42,0,7,9,1490863998680,1490863998749,1490863999135
1,20,42,0,7,10,1490863998681,1490863998755,1490863999135
1,20,42,0,7,8,1490863998680,1490863998757,1490863999135
1,20,42,0,7,11,1490863998682,1490863998743,1490863999135
1,20,42,0,7,3,1490863998687,1490863998767,1490863999130
1,20,42,0,7,1,1490863998676,1490863998781,1490863999130
1,20,42,0,7,7,1490863998630,1490863998725,1490863999085
1,20,42,0,7,2,1490863998678,1490863998789,1490863999130
1,20,42,0,7,5,1490863998630,1490863998715,1490863999086
1,20,42,0,7,16,1490863998686,1490863998752,1490863999141
1,20,42,0,7,4,1490863998629,1490863998710,1490863999085
1,20,42,0,7,17,1490863998687,1490863998757,1490863999141
1,20,42,0,7,6,1490863998629,1490863998726,1490863999085
1,20,42,0,7,18,1490863998687,1490863998751,1490863999141
1,20,42,0,7,13,1490863998780,1490863998898,1490863999136
1,20,42,0,7,19,1490863998687,1490863998769,1490863999144
1,20,42,0,7,14,1490863998746,1490863998877,1490863999137
1,20,42,0,7,15,1490863998859,1490863998980,1490863999153
1,20,42,0,7,12,1490863998874,1490863998976,1490863999156
1,20,42,0,7,13,1490863999138,1490863999330,1490864000317
1,20,42,0,7,14,1490863999138,1490863999338,1490864000317
1,20,42,0,7,16,1490863999142,1490863999350,1490864000322
1,20,42,0,7,4,1490863999089,1490863999323,1490864000267
1,20,42,0,7,8,1490863999136,1490863999383,1490864000316
1,20,42,0,7,6,1490863999089,1490863999322,1490864000267
1,20,42,0,7,9,1490863999136,1490863999377,1490864000317
1,20,42,0,7,17,1490863999142,1490863999346,1490864000324
1,20,42,0,7,0,1490863999131,1490863999394,1490864000312
1,20,42,0,7,19,1490863999145,1490863999348,1490864000324
1,20,42,0,7,3,1490863999131,1490863999364,1490864000313
1,20,42,0,7,18,1490863999142,1490863999368,1490864000325
1,20,42,0,7,7,1490863999086,1490863999343,1490864000269
1,20,42,0,7,1,1490863999131,1490863999375,1490864000313
1,20,42,0,7,10,1490863999136,1490863999410,1490864000320
1,20,42,0,7,2,1490863999132,1490863999388,1490864000314
1,20,42,0,7,5,1490863999086,1490863999361,1490864000271
1,20,42,0,7,11,1490863999136,1490863999375,1490864000323
1,20,42,0,7,12,1490863999156,1490863999346,1490864000330
1,20,42,0,7,15,1490863999153,1490863999357,1490864000337
1,20,42,0,7,6,1490864000267,1490864000321,1490864001013
1,20,42,0,7,8,1490864000316,1490864000346,1490864001063
1,20,42,0,7,7,1490864000269,1490864000321,1490864001013
1,20,42,0,7,12,1490864000330,1490864000396,1490864001065
1,20,42,0,7,9,1490864000317,1490864000384,1490864001063
