num_Windows,parallelism,win_Size,ctxid,operatorID,instanceID,window_Start,local_End,window_End
4,20,42,0,7,0,1490864152950,1490864153009,1490864153628
4,20,42,0,7,16,1490864152946,1490864153000,1490864153624
4,20,42,0,7,17,1490864152951,1490864153005,1490864153624
4,20,42,0,7,19,1490864152948,1490864153002,1490864153624
4,20,42,0,7,18,1490864152948,1490864152999,1490864153624
4,20,42,0,7,13,1490864152984,1490864153025,1490864153624
4,20,42,0,7,3,1490864152952,1490864152996,1490864153629
4,20,42,0,7,14,1490864152966,1490864153004,1490864153625
4,20,42,0,7,12,1490864152994,1490864153039,1490864153627
4,20,42,0,7,6,1490864153020,1490864153083,1490864153576
4,20,42,0,7,1,1490864152950,1490864153002,1490864153628
4,20,42,0,7,2,1490864152951,1490864153009,1490864153629
4,20,42,0,7,15,1490864152998,1490864153046,1490864153642
4,20,42,0,7,4,1490864153072,1490864153144,1490864153592
4,20,42,0,7,11,1490864153197,1490864153330,1490864153665
4,20,42,0,7,9,1490864153204,1490864153310,1490864153686
4,20,42,0,7,10,1490864153496,1490864153530,1490864153689
4,20,42,0,7,7,1490864153101,1490864153163,1490864153649
4,20,42,0,7,8,1490864153189,1490864153323,1490864153704
4,20,42,0,7,5,1490864153114,1490864153172,1490864153674
4,20,42,0,7,10,1490864153689,1490864154196,1490864154910
4,20,42,1,7,10,1490864154222,1490864154244,1490864154957
4,20,42,0,7,4,1490864153592,1490864154025,1490864154932
4,20,42,0,7,0,1490864153629,1490864153718,1490864154989
4,20,42,0,7,12,1490864153627,1490864153770,1490864154985
4,20,42,0,7,13,1490864153626,1490864153753,1490864154985
4,20,42,0,7,7,1490864153649,1490864154105,1490864154933
4,20,42,0,7,15,1490864153642,1490864153764,1490864154985
4,20,42,0,7,6,1490864153577,1490864153951,1490864154934
4,20,42,0,7,14,1490864153627,1490864153708,1490864154985
4,20,42,0,7,1,1490864153629,1490864153736,1490864154991
4,20,42,0,7,9,1490864153686,1490864154049,1490864154981
4,20,42,0,7,3,1490864153629,1490864153724,1490864154991
4,20,42,0,7,8,1490864153704,1490864154072,1490864154981
4,20,42,0,7,11,1490864153667,1490864154054,1490864154982
4,20,42,0,7,2,1490864153630,1490864153725,1490864154991
4,20,42,0,7,16,1490864153626,1490864153703,1490864154984
