num_Windows,parallelism,win_Size,ctxid,operatorID,instanceID,window_Start,local_End,window_End
3,20,42,0,7,1,1490864111349,1490864111402,1490864111927
3,20,42,0,7,13,1490864111438,1490864111492,1490864111924
3,20,42,0,7,3,1490864111349,1490864111397,1490864111929
3,20,42,0,7,12,1490864111474,1490864111525,1490864111924
3,20,42,0,7,2,1490864111349,1490864111406,1490864111930
3,20,42,0,7,14,1490864111419,1490864111471,1490864111924
3,20,42,0,7,0,1490864111351,1490864111409,1490864111930
3,20,42,0,7,15,1490864111524,1490864111608,1490864111928
3,20,42,0,7,17,1490864111530,1490864111612,1490864111920
3,20,42,0,7,9,1490864111382,1490864111474,1490864111872
3,20,42,0,7,16,1490864111463,1490864111533,1490864111919
3,20,42,0,7,8,1490864111409,1490864111522,1490864111872
3,20,42,0,7,19,1490864111481,1490864111556,1490864111922
3,20,42,0,7,11,1490864111368,1490864111439,1490864111874
3,20,42,0,7,18,1490864111496,1490864111580,1490864111929
3,20,42,0,7,10,1490864111415,1490864111514,1490864111892
3,20,42,0,7,6,1490864111634,1490864111702,1490864111974
3,20,42,0,7,4,1490864111673,1490864111735,1490864112002
3,20,42,0,7,7,1490864111734,1490864111821,1490864112015
3,20,42,0,7,5,1490864111758,1490864111827,1490864112049
3,20,42,1,7,0,1490864111429,1490864111473,1490864112127
3,20,42,1,7,1,1490864111428,1490864111467,1490864112135
3,20,42,1,7,3,1490864111428,1490864111463,1490864112135
3,20,42,1,7,2,1490864111428,1490864111469,1490864112135
3,20,42,1,7,13,1490864111531,1490864111589,1490864112154
3,20,42,1,7,16,1490864111595,1490864111642,1490864112158
3,20,42,2,7,0,1490864111475,1490864111512,1490864112175
3,20,42,2,7,3,1490864111464,1490864111494,1490864112175
3,20,42,2,7,1,1490864111469,1490864111503,1490864112180
3,20,42,2,7,2,1490864111471,1490864111508,1490864112191
3,20,42,1,7,8,1490864111556,1490864111630,1490864112141
3,20,42,1,7,14,1490864111519,1490864111565,1490864112195
3,20,42,1,7,11,1490864111489,1490864111540,1490864112151
3,20,42,1,7,15,1490864111629,1490864111674,1490864112209
3,20,42,1,7,18,1490864111626,1490864111681,1490864112213
3,20,42,1,7,19,1490864111652,1490864111746,1490864112216
3,20,42,1,7,17,1490864111663,1490864111758,1490864112228
3,20,42,1,7,9,1490864111505,1490864111561,1490864112187
3,20,42,1,7,12,1490864111555,1490864111644,1490864112255
3,20,42,2,7,14,1490864111567,1490864111616,1490864112263
3,20,42,2,7,13,1490864111592,1490864111656,1490864112292
3,20,42,2,7,16,1490864111653,1490864111736,1490864112286
3,20,42,2,7,9,1490864111565,1490864111628,1490864112292
3,20,42,2,7,15,1490864111697,1490864111725,1490864112352
3,20,42,2,7,11,1490864111543,1490864111600,1490864112295
3,20,42,1,7,10,1490864111645,1490864111694,1490864112399
3,20,42,2,7,17,1490864111761,1490864111800,1490864112482
3,20,42,2,7,8,1490864111635,1490864111691,1490864112448
3,20,42,1,7,6,1490864111748,1490864111802,1490864112500
3,20,42,2,7,18,1490864111689,1490864111750,1490864112514
3,20,42,2,7,12,1490864111676,1490864111707,1490864112536
3,20,42,2,7,19,1490864111751,1490864111802,1490864112539
3,20,42,1,7,7,1490864111865,1490864111899,1490864112586
3,20,42,2,7,6,1490864111808,1490864111861,1490864112644
3,20,42,1,7,4,1490864111807,1490864111894,1490864112666
3,20,42,2,7,7,1490864111910,1490864111953,1490864112700
3,20,42,2,7,10,1490864111773,1490864111794,1490864112655
3,20,42,1,7,5,1490864111934,1490864111969,1490864112745
3,20,42,2,7,4,1490864111907,1490864111949,1490864112804
3,20,42,2,7,5,1490864111975,1490864112027,1490864112969
3,20,42,0,7,9,1490864111881,1490864112178,1490864113271
3,20,42,0,7,14,1490864111925,1490864112163,1490864113321
3,20,42,0,7,8,1490864111873,1490864112132,1490864113271
3,20,42,0,7,11,1490864111874,1490864112138,1490864113272
3,20,42,0,7,6,1490864111975,1490864112451,1490864113331
3,20,42,0,7,0,1490864111930,1490864112076,1490864113340
3,20,42,0,7,3,1490864111929,1490864112074,1490864113343
3,20,42,0,7,1,1490864111928,1490864112073,1490864113344
3,20,42,0,7,16,1490864111921,1490864112137,1490864113338
3,20,42,0,7,17,1490864111926,1490864112148,1490864113355
3,20,42,0,7,13,1490864111925,1490864112136,1490864113371
3,20,42,0,7,2,1490864111930,1490864112080,1490864113403
3,20,42,0,7,15,1490864111928,1490864112187,1490864113447
3,20,42,0,7,4,1490864112002,1490864112493,1490864113477
3,20,42,0,7,19,1490864111923,1490864112155,1490864113486
3,20,42,0,7,18,1490864111929,1490864112160,1490864113529
3,20,42,0,7,7,1490864112017,1490864112463,1490864113594
3,20,42,1,7,11,1490864112153,1490864112263,1490864113985
3,20,42,0,7,12,1490864111925,1490864112207,1490864114036
3,20,42,1,7,14,1490864112195,1490864112245,1490864114038
3,20,42,1,7,16,1490864112158,1490864112263,1490864114034
3,20,42,1,7,9,1490864112188,1490864112260,1490864113988
3,20,42,1,7,8,1490864112141,1490864112360,1490864113990
3,20,42,1,7,19,1490864112216,1490864112478,1490864114036
3,20,42,1,7,15,1490864112209,1490864112325,1490864114045
3,20,42,1,7,18,1490864112213,1490864112456,1490864114040
3,20,42,1,7,7,1490864112587,1490864112670,1490864114043
3,20,42,1,7,4,1490864112666,1490864112759,1490864114044
3,20,42,1,7,13,1490864112154,1490864112247,1490864114050
3,20,42,1,7,6,1490864112500,1490864112628,1490864114050
3,20,42,1,7,17,1490864112228,1490864112413,1490864114046
3,20,42,1,7,0,1490864112127,1490864112173,1490864114093
3,20,42,1,7,1,1490864112135,1490864112179,1490864114099
3,20,42,1,7,3,1490864112135,1490864112173,1490864114102
3,20,42,1,7,2,1490864112136,1490864112189,1490864114112
3,20,42,0,7,10,1490864111892,1490864112262,1490864114082
3,20,42,2,7,16,1490864112289,1490864112459,1490864114355
3,20,42,2,7,4,1490864112804,1490864112912,1490864114360
3,20,42,2,7,8,1490864112448,1490864112510,1490864114309
3,20,42,2,7,9,1490864112292,1490864112421,1490864114309
3,20,42,2,7,17,1490864112482,1490864112581,1490864114358
3,20,42,2,7,11,1490864112295,1490864112397,1490864114310
3,20,42,2,7,7,1490864112700,1490864112806,1490864114366
3,20,42,2,7,6,1490864112644,1490864112691,1490864114370
3,20,42,2,7,14,1490864112264,1490864112329,1490864114378
3,20,42,2,7,13,1490864112292,1490864112345,1490864114379
3,20,42,2,7,15,1490864112352,1490864112398,1490864114385
3,20,42,2,7,0,1490864112175,1490864112210,1490864114390
3,20,42,2,7,19,1490864112539,1490864112660,1490864114405
3,20,42,2,7,2,1490864112192,1490864112215,1490864114422
3,20,42,0,7,5,1490864112051,1490864112506,1490864114445
3,20,42,2,7,18,1490864112514,1490864112659,1490864114441
3,20,42,2,7,1,1490864112180,1490864112207,1490864114502
3,20,42,2,7,3,1490864112175,1490864112211,1490864114513
3,20,42,1,7,12,1490864112255,1490864112341,1490864114793
3,20,42,2,7,12,1490864112542,1490864112606,1490864115072
3,20,42,1,7,10,1490864112399,1490864112485,1490864115103
3,20,42,1,7,5,1490864112745,1490864112916,1490864115304
3,20,42,0,7,6,1490864113331,1490864113348,1490864115347
3,20,42,0,7,0,1490864113340,1490864113396,1490864115351
3,20,42,0,7,3,1490864113345,1490864113379,1490864115351
3,20,42,0,7,11,1490864113272,1490864113320,1490864115296
3,20,42,0,7,2,1490864113403,1490864113438,1490864115352
3,20,42,0,7,9,1490864113271,1490864113308,1490864115296
3,20,42,0,7,1,1490864113344,1490864113373,1490864115352
3,20,42,0,7,8,1490864113272,1490864113297,1490864115296
3,20,42,0,7,17,1490864113355,1490864113377,1490864115342
3,20,42,0,7,4,1490864113477,1490864113496,1490864115347
3,20,42,0,7,16,1490864113339,1490864113356,1490864115342
3,20,42,0,7,7,1490864113595,1490864113641,1490864115347
3,20,42,0,7,19,1490864113486,1490864113502,1490864115343
3,20,42,0,7,18,1490864113529,1490864113544,1490864115343
3,20,42,0,7,14,1490864113321,1490864113350,1490864115357
