num_Windows,parallelism,win_Size,ctxid,operatorID,instanceID,window_Start,local_End,window_End
2,20,42,0,7,6,1490864072434,1490864072509,1490864072777
2,20,42,0,7,1,1490864072482,1490864072569,1490864072772
2,20,42,0,7,4,1490864072433,1490864072517,1490864072780
2,20,42,0,7,5,1490864072422,1490864072515,1490864072782
2,20,42,0,7,7,1490864072434,1490864072514,1490864072782
2,20,42,0,7,8,1490864072382,1490864072441,1490864072728
2,20,42,0,7,12,1490864072434,1490864072500,1490864072778
2,20,42,0,7,10,1490864072383,1490864072444,1490864072728
2,20,42,0,7,15,1490864072435,1490864072509,1490864072778
2,20,42,0,7,14,1490864072435,1490864072487,1490864072778
2,20,42,0,7,11,1490864072383,1490864072432,1490864072728
2,20,42,0,7,13,1490864072434,1490864072488,1490864072781
2,20,42,0,7,18,1490864072441,1490864072503,1490864072785
2,20,42,0,7,9,1490864072383,1490864072440,1490864072728
2,20,42,0,7,16,1490864072440,1490864072503,1490864072785
2,20,42,0,7,19,1490864072441,1490864072504,1490864072785
2,20,42,0,7,3,1490864072460,1490864072550,1490864072781
2,20,42,0,7,17,1490864072440,1490864072509,1490864072785
2,20,42,0,7,0,1490864072472,1490864072574,1490864072811
2,20,42,0,7,2,1490864072515,1490864072615,1490864072819
2,20,42,1,7,9,1490864072443,1490864072505,1490864072860
2,20,42,1,7,8,1490864072445,1490864072490,1490864072882
2,20,42,1,7,14,1490864072490,1490864072552,1490864072932
2,20,42,1,7,13,1490864072491,1490864072547,1490864072936
2,20,42,1,7,11,1490864072434,1490864072477,1490864072908
2,20,42,1,7,16,1490864072507,1490864072569,1490864072973
2,20,42,1,7,15,1490864072513,1490864072566,1490864072988
2,20,42,1,7,19,1490864072508,1490864072564,1490864072991
2,20,42,1,7,17,1490864072511,1490864072570,1490864073001
2,20,42,1,7,12,1490864072504,1490864072557,1490864073006
2,20,42,1,7,18,1490864072506,1490864072560,1490864073013
2,20,42,1,7,10,1490864072446,1490864072498,1490864072996
2,20,42,1,7,6,1490864072512,1490864072571,1490864073114
2,20,42,1,7,7,1490864072519,1490864072586,1490864073125
2,20,42,1,7,4,1490864072521,1490864072588,1490864073143
2,20,42,1,7,5,1490864072533,1490864072601,1490864073183
2,20,42,1,7,0,1490864072629,1490864072736,1490864073193
2,20,42,1,7,3,1490864072557,1490864072686,1490864073218
2,20,42,1,7,2,1490864072666,1490864072752,1490864073245
2,20,42,1,7,1,1490864072654,1490864072733,1490864073254
2,20,42,0,7,8,1490864072729,1490864072857,1490864074007
2,20,42,0,7,6,1490864072778,1490864073104,1490864074058
2,20,42,0,7,9,1490864072729,1490864072846,1490864074007
2,20,42,0,7,11,1490864072729,1490864072865,1490864074008
2,20,42,0,7,13,1490864072781,1490864072920,1490864074058
2,20,42,0,7,7,1490864072782,1490864073108,1490864074061
2,20,42,0,7,16,1490864072786,1490864072962,1490864074064
2,20,42,0,7,17,1490864072786,1490864072963,1490864074065
2,20,42,0,7,12,1490864072779,1490864072943,1490864074058
2,20,42,0,7,18,1490864072786,1490864072969,1490864074065
2,20,42,0,7,14,1490864072779,1490864072907,1490864074058
2,20,42,0,7,19,1490864072786,1490864072959,1490864074066
2,20,42,0,7,15,1490864072779,1490864072941,1490864074059
2,20,42,0,7,4,1490864072780,1490864073115,1490864074105
2,20,42,0,7,10,1490864072729,1490864072864,1490864074130
2,20,42,0,7,0,1490864072811,1490864073098,1490864074365
2,20,42,0,7,3,1490864072782,1490864073120,1490864074570
2,20,42,0,7,1,1490864072774,1490864073108,1490864074605
2,20,42,1,7,0,1490864073194,1490864073290,1490864074655
2,20,42,1,7,16,1490864072973,1490864072995,1490864074666
2,20,42,1,7,19,1490864073005,1490864073035,1490864074667
2,20,42,1,7,18,1490864073013,1490864073061,1490864074667
2,20,42,1,7,17,1490864073001,1490864073045,1490864074667
2,20,42,1,7,7,1490864073125,1490864073197,1490864074663
2,20,42,1,7,12,1490864073006,1490864073035,1490864074660
2,20,42,1,7,13,1490864072936,1490864073007,1490864074660
2,20,42,1,7,8,1490864072882,1490864072913,1490864074612
2,20,42,1,7,14,1490864072932,1490864072977,1490864074660
2,20,42,1,7,9,1490864072861,1490864072917,1490864074612
2,20,42,1,7,15,1490864072988,1490864073047,1490864074661
2,20,42,1,7,11,1490864072908,1490864072931,1490864074612
2,20,42,1,7,6,1490864073114,1490864073164,1490864074672
2,20,42,1,7,4,1490864073144,1490864073219,1490864074674
2,20,42,0,7,2,1490864072819,1490864073119,1490864074674
2,20,42,1,7,10,1490864072996,1490864073039,1490864074652
2,20,42,1,7,3,1490864073219,1490864073251,1490864074968
2,20,42,0,7,5,1490864072782,1490864073151,1490864074999
2,20,42,1,7,1,1490864073254,1490864073326,1490864075023
2,20,42,1,7,2,1490864073245,1490864073314,1490864075309
2,20,42,0,7,8,1490864074007,1490864074038,1490864075522
2,20,42,0,7,9,1490864074008,1490864074030,1490864075522
2,20,42,0,7,11,1490864074008,1490864074053,1490864075524
2,20,42,0,7,13,1490864074058,1490864074085,1490864075573
2,20,42,0,7,14,1490864074058,1490864074113,1490864075574
2,20,42,0,7,6,1490864074058,1490864074094,1490864075574
2,20,42,0,7,15,1490864074060,1490864074131,1490864075576
2,20,42,0,7,4,1490864074105,1490864074126,1490864075575
2,20,42,0,7,7,1490864074061,1490864074112,1490864075575
2,20,42,0,7,0,1490864074368,1490864074450,1490864075570
2,20,42,0,7,3,1490864074571,1490864074590,1490864075571
2,20,42,0,7,1,1490864074605,1490864074623,1490864075573
2,20,42,0,7,12,1490864074058,1490864074095,1490864075577
2,20,42,0,7,10,1490864074130,1490864074178,1490864075528
2,20,42,0,7,17,1490864074065,1490864074096,1490864075580
2,20,42,0,7,18,1490864074065,1490864074100,1490864075580
2,20,42,0,7,19,1490864074066,1490864074109,1490864075580
2,20,42,0,7,16,1490864074065,1490864074137,1490864075580
2,20,42,0,7,2,1490864074674,1490864074695,1490864075584
2,20,42,1,7,5,1490864073183,1490864073249,1490864075613
2,20,42,0,7,5,1490864074999,1490864075024,1490864076279
2,20,42,1,7,4,1490864074675,1490864074701,1490864076396
2,20,42,1,7,8,1490864074612,1490864074631,1490864076345
2,20,42,1,7,13,1490864074660,1490864074695,1490864076395
2,20,42,1,7,14,1490864074660,1490864074688,1490864076395
2,20,42,1,7,6,1490864074672,1490864074703,1490864076396
2,20,42,1,7,15,1490864074661,1490864074682,1490864076396
2,20,42,1,7,19,1490864074667,1490864074703,1490864076401
2,20,42,1,7,7,1490864074663,1490864074679,1490864076396
2,20,42,1,7,17,1490864074667,1490864074694,1490864076401
2,20,42,1,7,16,1490864074666,1490864074682,1490864076401
2,20,42,1,7,11,1490864074612,1490864074644,1490864076345
2,20,42,1,7,18,1490864074667,1490864074687,1490864076401
2,20,42,1,7,9,1490864074612,1490864074630,1490864076346
2,20,42,1,7,10,1490864074652,1490864074697,1490864076346
2,20,42,1,7,0,1490864074655,1490864074671,1490864076390
2,20,42,1,7,12,1490864074660,1490864074686,1490864076396
2,20,42,1,7,1,1490864075023,1490864075042,1490864076391
2,20,42,1,7,3,1490864074968,1490864074989,1490864076391
2,20,42,1,7,2,1490864075309,1490864075329,1490864076391
2,20,42,0,7,16,1490864075581,1490864075615,1490864077052
2,20,42,0,7,17,1490864075580,1490864075610,1490864077053
2,20,42,0,7,6,1490864075574,1490864075598,1490864077048
2,20,42,0,7,4,1490864075575,1490864075605,1490864077048
2,20,42,0,7,19,1490864075580,1490864075654,1490864077054
2,20,42,0,7,7,1490864075575,1490864075632,1490864077049
2,20,42,0,7,18,1490864075580,1490864075617,1490864077055
2,20,42,0,7,0,1490864075570,1490864075588,1490864077044
2,20,42,0,7,1,1490864075574,1490864075595,1490864077045
2,20,42,0,7,3,1490864075571,1490864075590,1490864077045
2,20,42,0,7,2,1490864075584,1490864075623,1490864077046
2,20,42,1,7,5,1490864075613,1490864075655,1490864077065
2,20,42,0,7,11,1490864075524,1490864075570,1490864077016
2,20,42,0,7,9,1490864075522,1490864075547,1490864077016
2,20,42,0,7,8,1490864075522,1490864075564,1490864077025
2,20,42,0,7,10,1490864075528,1490864075561,1490864077062
2,20,42,0,7,13,1490864075574,1490864075603,1490864077189
2,20,42,0,7,14,1490864075574,1490864075586,1490864077189
