num_Windows,parallelism,win_Size,ctxid,operatorID,instanceID,window_Start,local_End,window_End
1,15,42,0,7,0,1490863961626,1490863961720,1490863962063
1,15,42,0,7,6,1490863961674,1490863961758,1490863962057
1,15,42,0,7,7,1490863961722,1490863961786,1490863962057
1,15,42,0,7,8,1490863961645,1490863961729,1490863962058
1,15,42,0,7,4,1490863961790,1490863961856,1490863962059
1,15,42,0,7,2,1490863961627,1490863961703,1490863962064
1,15,42,0,7,12,1490863961717,1490863961831,1490863962011
1,15,42,0,7,1,1490863961629,1490863961718,1490863962064
1,15,42,0,7,9,1490863961618,1490863961699,1490863962054
1,15,42,0,7,10,1490863961619,1490863961689,1490863962054
1,15,42,0,7,11,1490863961620,1490863961702,1490863962054
1,15,42,0,7,14,1490863961720,1490863961832,1490863962026
1,15,42,0,7,5,1490863961805,1490863961884,1490863962085
1,15,42,0,7,13,1490863961756,1490863961861,1490863962040
1,15,42,0,7,3,1490863961810,1490863961888,1490863962092
1,15,42,0,7,5,1490863962085,1490863962300,1490863963259
1,15,42,0,7,6,1490863962058,1490863962228,1490863963258
1,15,42,0,7,3,1490863962092,1490863962310,1490863963259
1,15,42,0,7,8,1490863962058,1490863962225,1490863963258
1,15,42,0,7,12,1490863962013,1490863962177,1490863963209
1,15,42,0,7,0,1490863962065,1490863962209,1490863963265
1,15,42,0,7,10,1490863962055,1490863962241,1490863963254
1,15,42,0,7,11,1490863962055,1490863962240,1490863963255
1,15,42,0,7,2,1490863962065,1490863962211,1490863963266
1,15,42,0,7,9,1490863962055,1490863962245,1490863963256
1,15,42,0,7,14,1490863962026,1490863962192,1490863963211
1,15,42,0,7,4,1490863962060,1490863962319,1490863963263
1,15,42,0,7,13,1490863962040,1490863962205,1490863963212
1,15,42,0,7,7,1490863962058,1490863962252,1490863963263
1,15,42,0,7,1,1490863962065,1490863962224,1490863963269
1,15,42,0,7,9,1490863963257,1490863963326,1490863963986
1,15,42,0,7,12,1490863963209,1490863963270,1490863963941
1,15,42,0,7,13,1490863963212,1490863963280,1490863963942
1,15,42,0,7,4,1490863963263,1490863963313,1490863963992
1,15,42,0,7,10,1490863963254,1490863963284,1490863963987
1,15,42,0,7,6,1490863963258,1490863963294,1490863963991
1,15,42,0,7,11,1490863963255,1490863963304,1490863963987
1,15,42,0,7,8,1490863963258,1490863963300,1490863963991
1,15,42,0,7,7,1490863963263,1490863963324,1490863963992
1,15,42,0,7,5,1490863963259,1490863963319,1490863963994
1,15,42,0,7,3,1490863963259,1490863963308,1490863963995
1,15,42,0,7,2,1490863963266,1490863963307,1490863964023
1,15,42,0,7,0,1490863963265,1490863963345,1490863964024
1,15,42,0,7,1,1490863963269,1490863963322,1490863964031
1,15,42,0,7,14,1490863963212,1490863963276,1490863963970
1,15,42,0,7,6,1490863963991,1490863964013,1490863964786
1,15,42,0,7,4,1490863963992,1490863964020,1490863964787
1,15,42,0,7,3,1490863963996,1490863964023,1490863964787
1,15,42,0,7,2,1490863964023,1490863964049,1490863964793
1,15,42,0,7,8,1490863963991,1490863964013,1490863964787
1,15,42,0,7,0,1490863964024,1490863964088,1490863964793
1,15,42,0,7,7,1490863963992,1490863964025,1490863964787
1,15,42,0,7,1,1490863964031,1490863964116,1490863964793
1,15,42,0,7,10,1490863963987,1490863964009,1490863964783
1,15,42,0,7,5,1490863963994,1490863964016,1490863964787
1,15,42,0,7,9,1490863963986,1490863964017,1490863964783
1,15,42,0,7,11,1490863963987,1490863964014,1490863964784
1,15,42,0,7,12,1490863963941,1490863963963,1490863964738
1,15,42,0,7,14,1490863963970,1490863964001,1490863964738
1,15,42,0,7,13,1490863963942,1490863963976,1490863964738
1,15,42,0,7,5,1490863964788,1490863964813,1490863965088
1,15,42,0,7,1,1490863964793,1490863964823,1490863965093
1,15,42,0,7,4,1490863964787,1490863964815,1490863965088
1,15,42,0,7,9,1490863964783,1490863964801,1490863965083
1,15,42,0,7,6,1490863964787,1490863964802,1490863965087
1,15,42,0,7,7,1490863964787,1490863964804,1490863965088
1,15,42,0,7,2,1490863964793,1490863964818,1490863965093
1,15,42,0,7,8,1490863964787,1490863964800,1490863965088
1,15,42,0,7,0,1490863964793,1490863964828,1490863965093
1,15,42,0,7,12,1490863964738,1490863964760,1490863965038
1,15,42,0,7,3,1490863964787,1490863964816,1490863965088
1,15,42,0,7,14,1490863964738,1490863964772,1490863965039
1,15,42,0,7,10,1490863964783,1490863964795,1490863965083
1,15,42,0,7,13,1490863964738,1490863964762,1490863965039
1,15,42,0,7,11,1490863964784,1490863964798,1490863965084
1,15,42,0,7,10,1490863965083,1490863965096,1490863965290
1,15,42,0,7,1,1490863965093,1490863965108,1490863965300
1,15,42,0,7,12,1490863965038,1490863965051,1490863965245
1,15,42,0,7,2,1490863965093,1490863965106,1490863965300
1,15,42,0,7,14,1490863965039,1490863965052,1490863965245
1,15,42,0,7,5,1490863965088,1490863965101,1490863965296
1,15,42,0,7,0,1490863965094,1490863965108,1490863965301
1,15,42,0,7,6,1490863965087,1490863965100,1490863965295
1,15,42,0,7,13,1490863965039,1490863965053,1490863965245
1,15,42,0,7,7,1490863965088,1490863965102,1490863965295
1,15,42,0,7,9,1490863965083,1490863965097,1490863965290
1,15,42,0,7,8,1490863965088,1490863965099,1490863965296
1,15,42,0,7,11,1490863965084,1490863965098,1490863965290
1,15,42,0,7,4,1490863965088,1490863965101,1490863965296
1,15,42,0,7,3,1490863965088,1490863965103,1490863965296
1,15,42,0,7,2,1490863965300,1490863965301,1490863965498
1,15,42,0,7,3,1490863965296,1490863965297,1490863965494
1,15,42,0,7,9,1490863965290,1490863965291,1490863965488
1,15,42,0,7,4,1490863965296,1490863965297,1490863965494
1,15,42,0,7,6,1490863965295,1490863965296,1490863965493
1,15,42,0,7,5,1490863965298,1490863965299,1490863965494
1,15,42,0,7,7,1490863965295,1490863965296,1490863965493
1,15,42,0,7,10,1490863965290,1490863965290,1490863965488
1,15,42,0,7,12,1490863965245,1490863965246,1490863965444
1,15,42,0,7,11,1490863965291,1490863965292,1490863965489
1,15,42,0,7,14,1490863965245,1490863965246,1490863965444
1,15,42,0,7,0,1490863965301,1490863965302,1490863965498
1,15,42,0,7,13,1490863965246,1490863965246,1490863965444
1,15,42,0,7,1,1490863965300,1490863965301,1490863965498
1,15,42,0,7,8,1490863965296,1490863965297,1490863965493
1,15,42,0,7,0,1490863965498,1490863965498,1490863965699
1,15,42,0,7,3,1490863965494,1490863965494,1490863965694
1,15,42,0,7,1,1490863965498,1490863965498,1490863965699
1,15,42,0,7,6,1490863965493,1490863965493,1490863965693
1,15,42,0,7,9,1490863965488,1490863965488,1490863965689
1,15,42,0,7,4,1490863965494,1490863965494,1490863965694
1,15,42,0,7,10,1490863965488,1490863965489,1490863965689
1,15,42,0,7,5,1490863965494,1490863965494,1490863965694
1,15,42,0,7,12,1490863965444,1490863965444,1490863965644
1,15,42,0,7,7,1490863965493,1490863965493,1490863965694
1,15,42,0,7,13,1490863965444,1490863965444,1490863965644
1,15,42,0,7,8,1490863965493,1490863965494,1490863965694
1,15,42,0,7,14,1490863965444,1490863965444,1490863965645
1,15,42,0,7,2,1490863965498,1490863965498,1490863965699
1,15,42,0,7,11,1490863965489,1490863965489,1490863965689
1,15,42,0,7,3,1490863965694,1490863965694,1490863965894
1,15,42,0,7,9,1490863965689,1490863965689,1490863965889
1,15,42,0,7,4,1490863965694,1490863965694,1490863965895
1,15,42,0,7,6,1490863965693,1490863965693,1490863965894
1,15,42,0,7,5,1490863965694,1490863965695,1490863965895
1,15,42,0,7,10,1490863965689,1490863965689,1490863965889
1,15,42,0,7,12,1490863965644,1490863965644,1490863965844
1,15,42,0,7,7,1490863965694,1490863965694,1490863965894
1,15,42,0,7,13,1490863965645,1490863965645,1490863965845
1,15,42,0,7,8,1490863965694,1490863965694,1490863965894
1,15,42,0,7,14,1490863965645,1490863965645,1490863965845
1,15,42,0,7,1,1490863965699,1490863965699,1490863965899
1,15,42,0,7,11,1490863965689,1490863965689,1490863965889
1,15,42,0,7,0,1490863965699,1490863965699,1490863965899
1,15,42,0,7,2,1490863965699,1490863965699,1490863965899
1,15,42,0,7,3,1490863965895,1490863965895,1490863966095
1,15,42,0,7,1,1490863965899,1490863965899,1490863966099
1,15,42,0,7,4,1490863965895,1490863965895,1490863966095
1,15,42,0,7,6,1490863965894,1490863965894,1490863966094
1,15,42,0,7,5,1490863965895,1490863965895,1490863966095
1,15,42,0,7,7,1490863965894,1490863965894,1490863966094
1,15,42,0,7,9,1490863965889,1490863965889,1490863966089
1,15,42,0,7,10,1490863965889,1490863965889,1490863966089
1,15,42,0,7,2,1490863965899,1490863965899,1490863966099
1,15,42,0,7,11,1490863965889,1490863965889,1490863966090
1,15,42,0,7,12,1490863965845,1490863965845,1490863966045
1,15,42,0,7,13,1490863965845,1490863965845,1490863966045
1,15,42,0,7,0,1490863965899,1490863965899,1490863966100
1,15,42,0,7,8,1490863965894,1490863965894,1490863966095
1,15,42,0,7,14,1490863965845,1490863965845,1490863966045
1,15,42,0,7,4,1490863966095,1490863966095,1490863966258
1,15,42,0,7,6,1490863966094,1490863966094,1490863966257
1,15,42,0,7,0,1490863966100,1490863966100,1490863966263
1,15,42,0,7,1,1490863966099,1490863966099,1490863966263
1,15,42,0,7,3,1490863966095,1490863966095,1490863966258
1,15,42,0,7,5,1490863966095,1490863966095,1490863966258
1,15,42,0,7,2,1490863966099,1490863966099,1490863966263
1,15,42,0,7,7,1490863966094,1490863966094,1490863966257
1,15,42,0,7,12,1490863966045,1490863966045,1490863966208
1,15,42,0,7,8,1490863966095,1490863966095,1490863966257
1,15,42,0,7,13,1490863966045,1490863966045,1490863966208
1,15,42,0,7,9,1490863966089,1490863966089,1490863966253
1,15,42,0,7,14,1490863966045,1490863966045,1490863966208
1,15,42,0,7,10,1490863966090,1490863966090,1490863966253
1,15,42,0,7,11,1490863966090,1490863966090,1490863966253
1,15,42,0,7,0,1490863966263,1490863966263,1490863966363
1,15,42,0,7,4,1490863966258,1490863966258,1490863966358
1,15,42,0,7,6,1490863966257,1490863966257,1490863966357
1,15,42,0,7,9,1490863966253,1490863966253,1490863966353
1,15,42,0,7,12,1490863966208,1490863966208,1490863966308
1,15,42,0,7,10,1490863966253,1490863966253,1490863966353
1,15,42,0,7,2,1490863966263,1490863966263,1490863966364
1,15,42,0,7,7,1490863966257,1490863966257,1490863966357
1,15,42,0,7,1,1490863966263,1490863966263,1490863966364
1,15,42,0,7,8,1490863966257,1490863966257,1490863966358
1,15,42,0,7,5,1490863966258,1490863966258,1490863966358
1,15,42,0,7,11,1490863966253,1490863966253,1490863966354
1,15,42,0,7,3,1490863966259,1490863966259,1490863966359
1,15,42,0,7,14,1490863966209,1490863966209,1490863966309
1,15,42,0,7,13,1490863966208,1490863966209,1490863966309
1,15,42,0,7,6,1490863966357,1490863966369,1490863966377
1,15,42,0,7,0,1490863966363,1490863966379,1490863966384
1,15,42,0,7,12,1490863966308,1490863966318,1490863966329
1,15,42,0,7,7,1490863966358,1490863966366,1490863966377
1,15,42,0,7,1,1490863966364,1490863966378,1490863966384
1,15,42,0,7,13,1490863966309,1490863966318,1490863966329
1,15,42,0,7,2,1490863966364,1490863966375,1490863966384
1,15,42,0,7,14,1490863966309,1490863966318,1490863966329
1,15,42,0,7,8,1490863966358,1490863966364,1490863966378
1,15,42,0,7,3,1490863966359,1490863966375,1490863966384
