num_Windows,parallelism,win_Size,ctxid,step,operatorID,instanceID,window_Start,local_End,window_End
1,20,42,0,1,7,4,1490868162368,1490868162429,1490868162711
1,20,42,0,1,7,16,1490868162373,1490868162449,1490868162709
1,20,42,0,1,7,19,1490868162466,1490868162593,1490868162712
1,20,42,0,1,7,7,1490868162369,1490868162427,1490868162712
1,20,42,0,1,7,12,1490868162378,1490868162486,1490868162717
1,20,42,0,1,7,15,1490868162375,1490868162487,1490868162718
1,20,42,0,1,7,6,1490868162370,1490868162423,1490868162712
1,20,42,0,1,7,14,1490868162376,1490868162468,1490868162717
1,20,42,0,1,7,13,1490868162378,1490868162485,1490868162717
1,20,42,0,1,7,5,1490868162370,1490868162431,1490868162711
1,20,42,0,1,7,3,1490868162363,1490868162436,1490868162706
1,20,42,0,1,7,0,1490868162365,1490868162451,1490868162705
1,20,42,0,1,7,10,1490868162429,1490868162504,1490868162667
1,20,42,0,1,7,1,1490868162363,1490868162447,1490868162705
1,20,42,0,1,7,2,1490868162363,1490868162455,1490868162705
1,20,42,0,1,7,8,1490868162360,1490868162450,1490868162667
1,20,42,0,1,7,9,1490868162327,1490868162427,1490868162667
1,20,42,0,1,7,11,1490868162335,1490868162452,1490868162667
1,20,42,0,1,7,17,1490868162433,1490868162576,1490868162727
1,20,42,0,1,7,18,1490868162444,1490868162543,1490868162729
1,20,42,0,2,7,9,1490868162668,1490868162875,1490868163800
1,20,42,0,2,7,13,1490868162719,1490868162939,1490868163851
1,20,42,0,2,7,16,1490868162710,1490868163017,1490868163845
1,20,42,0,2,7,17,1490868162727,1490868163015,1490868163845
1,20,42,0,2,7,8,1490868162668,1490868162905,1490868163800
1,20,42,0,2,7,19,1490868162712,1490868163032,1490868163846
1,20,42,0,2,7,4,1490868162712,1490868163000,1490868163845
1,20,42,0,2,7,7,1490868162712,1490868162994,1490868163845
1,20,42,0,2,7,15,1490868162718,1490868162947,1490868163851
1,20,42,0,2,7,6,1490868162712,1490868162933,1490868163846
1,20,42,0,2,7,14,1490868162718,1490868162920,1490868163852
1,20,42,0,2,7,0,1490868162707,1490868162951,1490868163840
1,20,42,0,2,7,1,1490868162706,1490868162966,1490868163841
1,20,42,0,2,7,12,1490868162719,1490868162965,1490868163852
1,20,42,0,2,7,3,1490868162706,1490868162975,1490868163841
1,20,42,0,2,7,18,1490868162729,1490868163023,1490868163846
1,20,42,0,2,7,11,1490868162668,1490868162876,1490868163805
1,20,42,0,2,7,2,1490868162706,1490868162963,1490868163865
1,20,42,0,2,7,10,1490868162668,1490868162933,1490868163854
1,20,42,0,2,7,5,1490868162712,1490868163050,1490868164039
1,20,42,0,3,7,14,1490868163852,1490868163876,1490868164728
1,20,42,0,3,7,12,1490868163852,1490868163894,1490868164729
1,20,42,0,3,7,13,1490868163851,1490868163878,1490868164729
1,20,42,0,3,7,9,1490868163800,1490868163823,1490868164679
1,20,42,0,3,7,8,1490868163800,1490868163867,1490868164679
1,20,42,0,3,7,10,1490868163855,1490868163894,1490868164680
1,20,42,0,3,7,4,1490868163846,1490868163879,1490868164725
1,20,42,0,3,7,0,1490868163840,1490868163894,1490868164718
1,20,42,0,3,7,6,1490868163847,1490868163874,1490868164725
1,20,42,0,3,7,1,1490868163841,1490868163897,1490868164718
1,20,42,0,3,7,7,1490868163846,1490868163882,1490868164726
1,20,42,0,3,7,3,1490868163841,1490868163893,1490868164719
1,20,42,0,3,7,2,1490868163865,1490868163918,1490868164719
1,20,42,0,3,7,15,1490868163851,1490868163900,1490868164731
1,20,42,0,3,7,11,1490868163805,1490868163861,1490868164682
1,20,42,0,3,7,16,1490868163845,1490868163887,1490868164724
1,20,42,0,3,7,5,1490868164039,1490868164094,1490868164726
1,20,42,0,3,7,17,1490868163845,1490868163902,1490868164724
1,20,42,0,3,7,18,1490868163846,1490868163887,1490868164725
1,20,42,0,3,7,19,1490868163846,1490868163904,1490868164725
1,20,42,0,4,7,0,1490868164718,1490868164813,1490868165421
1,20,42,0,4,7,14,1490868164728,1490868164765,1490868165431
1,20,42,0,4,7,8,1490868164679,1490868164710,1490868165382
1,20,42,0,4,7,1,1490868164719,1490868164791,1490868165421
1,20,42,0,4,7,6,1490868164725,1490868164760,1490868165428
1,20,42,0,4,7,10,1490868164680,1490868164708,1490868165382
1,20,42,0,4,7,16,1490868164724,1490868164744,1490868165426
1,20,42,0,4,7,9,1490868164679,1490868164697,1490868165382
1,20,42,0,4,7,17,1490868164724,1490868164760,1490868165426
1,20,42,0,4,7,18,1490868164725,1490868164774,1490868165427
1,20,42,0,4,7,2,1490868164719,1490868164805,1490868165421
1,20,42,0,4,7,15,1490868164732,1490868164753,1490868165431
1,20,42,0,4,7,12,1490868164729,1490868164765,1490868165431
1,20,42,0,4,7,11,1490868164682,1490868164714,1490868165384
1,20,42,0,4,7,13,1490868164729,1490868164748,1490868165431
1,20,42,0,4,7,3,1490868164719,1490868164737,1490868165422
1,20,42,0,4,7,19,1490868164725,1490868164753,1490868165427
1,20,42,0,4,7,4,1490868164725,1490868164748,1490868165430
1,20,42,0,4,7,5,1490868164726,1490868164782,1490868165430
1,20,42,0,4,7,7,1490868164726,1490868164771,1490868165438
1,20,42,0,5,7,19,1490868165427,1490868165458,1490868165728
1,20,42,0,5,7,18,1490868165427,1490868165460,1490868165728
1,20,42,0,5,7,16,1490868165426,1490868165458,1490868165728
1,20,42,0,5,7,13,1490868165431,1490868165444,1490868165735
1,20,42,0,5,7,12,1490868165431,1490868165449,1490868165735
1,20,42,0,5,7,14,1490868165431,1490868165443,1490868165735
1,20,42,0,5,7,17,1490868165427,1490868165454,1490868165728
1,20,42,0,5,7,8,1490868165382,1490868165393,1490868165684
