num_Windows,parallelism,win_Size,ctxid,step,operatorID,instanceID,window_Start,local_End,window_End
2,20,42,0,1,7,7,1490884772851,1490884772940,1490884773449
2,20,42,1,1,7,1,1490884772844,1490884772921,1490884773444
2,20,42,1,1,7,4,1490884772851,1490884772954,1490884773449
2,20,42,1,1,7,3,1490884772844,1490884772909,1490884773444
2,20,42,1,1,7,0,1490884772845,1490884772986,1490884773445
2,20,42,1,1,7,16,1490884772851,1490884772964,1490884773449
2,20,42,0,1,7,6,1490884772851,1490884772913,1490884773452
2,20,42,1,1,7,19,1490884772851,1490884772933,1490884773449
2,20,42,0,1,7,5,1490884772941,1490884773019,1490884773453
2,20,42,0,1,7,18,1490884772851,1490884772943,1490884773449
2,20,42,1,1,7,2,1490884773018,1490884773093,1490884773454
2,20,42,0,1,7,17,1490884772852,1490884772929,1490884773449
2,20,42,1,1,7,15,1490884772937,1490884773051,1490884773455
2,20,42,0,1,7,8,1490884772928,1490884773013,1490884773460
2,20,42,1,1,7,9,1490884772855,1490884772927,1490884773460
2,20,42,0,1,7,10,1490884772856,1490884772953,1490884773460
2,20,42,1,1,7,11,1490884772919,1490884773030,1490884773460
2,20,42,0,1,7,14,1490884772852,1490884772917,1490884773458
2,20,42,0,1,7,12,1490884772925,1490884773036,1490884773468
2,20,42,0,1,7,13,1490884772852,1490884772928,1490884773468
2,20,42,0,1,7,0,1490884772986,1490884773117,1490884773592
2,20,42,0,1,7,1,1490884772923,1490884773083,1490884773599
2,20,42,0,1,7,2,1490884772845,1490884773017,1490884773613
2,20,42,0,1,7,4,1490884772961,1490884773030,1490884773627
2,20,42,0,1,7,3,1490884772911,1490884773088,1490884773623
2,20,42,1,1,7,7,1490884772940,1490884773017,1490884773653
2,20,42,1,1,7,6,1490884772915,1490884772998,1490884773676
2,20,42,1,1,7,5,1490884772852,1490884772941,1490884773697
2,20,42,0,1,7,11,1490884772855,1490884772917,1490884773719
2,20,42,0,1,7,9,1490884772927,1490884773017,1490884773730
2,20,42,1,1,7,8,1490884772855,1490884772927,1490884773734
2,20,42,1,1,7,17,1490884772934,1490884773023,1490884773738
2,20,42,0,1,7,16,1490884772964,1490884773033,1490884773748
2,20,42,0,1,7,19,1490884772934,1490884773005,1490884773782
2,20,42,1,1,7,18,1490884772943,1490884773014,1490884773789
2,20,42,1,1,7,13,1490884772929,1490884773038,1490884773787
2,20,42,1,1,7,14,1490884772919,1490884773027,1490884773802
2,20,42,1,1,7,10,1490884772953,1490884773059,1490884773820
2,20,42,0,1,7,15,1490884772852,1490884772934,1490884773921
2,20,42,1,1,7,12,1490884772852,1490884772925,1490884773997
2,20,42,0,2,7,10,1490884773461,1490884773820,1490884775850
2,20,42,1,2,7,9,1490884773460,1490884773729,1490884775851
2,20,42,1,2,7,8,1490884773734,1490884773812,1490884775851
2,20,42,0,2,7,11,1490884773720,1490884773787,1490884775851
2,20,42,0,2,7,16,1490884773748,1490884773831,1490884775860
2,20,42,1,2,7,19,1490884773450,1490884773779,1490884775860
2,20,42,1,2,7,7,1490884773653,1490884773737,1490884775853
2,20,42,0,2,7,2,1490884773614,1490884773713,1490884775861
2,20,42,1,2,7,5,1490884773697,1490884773888,1490884775853
2,20,42,1,2,7,6,1490884773676,1490884773735,1490884775853
2,20,42,0,2,7,0,1490884773592,1490884773692,1490884775861
2,20,42,0,2,7,4,1490884773627,1490884773693,1490884775853
2,20,42,0,2,7,1,1490884773599,1490884773693,1490884775861
2,20,42,1,2,7,18,1490884773789,1490884774000,1490884775861
2,20,42,0,2,7,3,1490884773623,1490884773709,1490884775861
2,20,42,0,2,7,17,1490884773449,1490884773731,1490884775862
2,20,42,1,2,7,13,1490884773787,1490884773967,1490884775860
2,20,42,1,2,7,12,1490884773997,1490884774185,1490884775860
2,20,42,1,2,7,15,1490884773455,1490884773921,1490884775860
2,20,42,1,2,7,14,1490884773803,1490884774003,1490884775861
2,20,42,0,2,7,9,1490884773730,1490884773815,1490884775898
2,20,42,0,2,7,8,1490884773461,1490884773732,1490884775905
