num_Windows,parallelism,win_Size,ctxid,step,operatorID,instanceID,window_Start,local_End,window_End
1,15,42,0,1,7,10,1490884593362,1490884593456,1490884593763
1,15,42,0,1,7,4,1490884593368,1490884593456,1490884593767
1,15,42,0,1,7,3,1490884593370,1490884593476,1490884593767
1,15,42,0,1,7,5,1490884593368,1490884593469,1490884593767
1,15,42,0,1,7,12,1490884593367,1490884593459,1490884593765
1,15,42,0,1,7,14,1490884593367,1490884593476,1490884593765
1,15,42,0,1,7,13,1490884593367,1490884593483,1490884593766
1,15,42,0,1,7,9,1490884593362,1490884593466,1490884593763
1,15,42,0,1,7,6,1490884593366,1490884593457,1490884593766
1,15,42,0,1,7,11,1490884593362,1490884593523,1490884593763
1,15,42,0,1,7,2,1490884593367,1490884593461,1490884593766
1,15,42,0,1,7,7,1490884593366,1490884593485,1490884593772
1,15,42,0,1,7,0,1490884593366,1490884593473,1490884593766
1,15,42,0,1,7,1,1490884593367,1490884593468,1490884593766
1,15,42,0,1,7,8,1490884593366,1490884593453,1490884593772
1,15,42,0,2,7,0,1490884593766,1490884594122,1490884595550
1,15,42,0,2,7,2,1490884593766,1490884594144,1490884595550
1,15,42,0,2,7,1,1490884593766,1490884594182,1490884595557
1,15,42,0,2,7,3,1490884593768,1490884594078,1490884595561
1,15,42,0,2,7,4,1490884593771,1490884594089,1490884595561
1,15,42,0,2,7,6,1490884593766,1490884594013,1490884595560
1,15,42,0,2,7,5,1490884593769,1490884594093,1490884595561
1,15,42,0,2,7,10,1490884593764,1490884594025,1490884595561
1,15,42,0,2,7,8,1490884593772,1490884594019,1490884595560
1,15,42,0,2,7,7,1490884593773,1490884594111,1490884595560
1,15,42,0,2,7,12,1490884593765,1490884594036,1490884595561
1,15,42,0,2,7,11,1490884593764,1490884594088,1490884595562
1,15,42,0,2,7,9,1490884593764,1490884594090,1490884595562
1,15,42,0,2,7,13,1490884593767,1490884594047,1490884595561
1,15,42,0,2,7,14,1490884593765,1490884594053,1490884595562
1,15,42,0,3,7,11,1490884595562,1490884595662,1490884596560
1,15,42,0,3,7,9,1490884595562,1490884595666,1490884596560
1,15,42,0,3,7,10,1490884595562,1490884595710,1490884596560
