num_Windows,parallelism,win_Size,ctxid,step,operatorID,instanceID,window_Start,local_End,window_End,buffer_Interval
4,15,42,0,1,7,13,1490955279793,1490955279893,1490955280268,200
4,15,42,0,1,7,12,1490955279794,1490955279876,1490955280268,200
4,15,42,0,1,7,8,1490955279984,1490955280043,1490955280472,200
4,15,42,0,1,7,3,1490955279975,1490955280068,1490955280470,200
4,15,42,0,1,7,1,1490955279986,1490955280061,1490955280474,200
4,15,42,0,1,7,2,1490955279986,1490955280051,1490955280474,200
4,15,42,0,1,7,6,1490955279984,1490955280058,1490955280477,200
4,15,42,0,1,7,11,1490955279981,1490955280113,1490955280477,200
4,15,42,0,1,7,9,1490955279981,1490955280086,1490955280477,200
4,15,42,0,1,7,4,1490955279968,1490955280037,1490955280499,200
4,15,42,0,1,7,7,1490955279984,1490955280082,1490955280508,200
4,15,42,0,1,7,5,1490955279975,1490955280055,1490955280520,200
4,15,42,0,1,7,0,1490955279986,1490955280066,1490955280525,200
4,15,42,0,1,7,10,1490955279981,1490955280058,1490955280525,200
4,15,42,0,1,7,14,1490955279794,1490955279888,1490955280360,200
4,15,42,1,1,7,14,1490955280061,1490955280166,1490955281262,200
4,15,42,1,1,7,5,1490955280255,1490955280325,1490955281474,200
4,15,42,1,1,7,2,1490955280260,1490955280305,1490955281477,200
4,15,42,1,1,7,8,1490955280258,1490955280298,1490955281476,200
4,15,42,1,1,7,13,1490955280060,1490955280178,1490955281284,200
4,15,42,1,1,7,9,1490955280258,1490955280301,1490955281484,200
4,15,42,1,1,7,11,1490955280258,1490955280301,1490955281485,200
4,15,42,1,1,7,12,1490955280065,1490955280199,1490955281295,200
4,15,42,1,1,7,7,1490955280260,1490955280312,1490955281499,200
4,15,42,1,1,7,1,1490955280261,1490955280305,1490955281504,200
4,15,42,1,1,7,4,1490955280255,1490955280311,1490955281501,200
4,15,42,1,1,7,6,1490955280260,1490955280306,1490955281512,200
4,15,42,1,1,7,10,1490955280258,1490955280293,1490955281511,200
4,15,42,1,1,7,0,1490955280261,1490955280322,1490955281514,200
4,15,42,1,1,7,3,1490955280256,1490955280316,1490955281538,200
4,15,42,2,1,7,0,1490955280472,1490955280524,1490955282560,200
4,15,42,2,1,7,2,1490955280753,1490955280766,1490955282560,200
4,15,42,2,1,7,1,1490955280864,1490955280884,1490955282560,200
4,15,42,2,1,7,10,1490955280475,1490955280523,1490955282562,200
4,15,42,2,1,7,11,1490955280783,1490955280862,1490955282562,200
4,15,42,2,1,7,14,1490955280266,1490955280351,1490955282373,200
4,15,42,2,1,7,7,1490955280470,1490955280507,1490955282564,200
4,15,42,2,1,7,8,1490955280692,1490955280705,1490955282564,200
4,15,42,2,1,7,9,1490955280901,1490955280918,1490955282562,200
4,15,42,2,1,7,4,1490955280468,1490955280498,1490955282563,200
4,15,42,2,1,7,3,1490955280639,1490955280656,1490955282564,200
4,15,42,2,1,7,5,1490955280468,1490955280519,1490955282564,200
4,15,42,2,1,7,12,1490955280976,1490955280993,1490955282373,200
4,15,42,2,1,7,13,1490955281060,1490955281075,1490955282373,200
4,15,42,2,1,7,6,1490955280694,1490955280714,1490955282573,200
4,15,42,3,1,7,13,1490955281262,1490955281284,1490955282661,200
4,15,42,3,1,7,14,1490955281339,1490955281367,1490955282661,200
4,15,42,3,1,7,12,1490955281272,1490955281293,1490955282661,200
4,15,42,3,1,7,4,1490955281475,1490955281500,1490955282856,200
4,15,42,3,1,7,10,1490955281484,1490955281511,1490955282857,200
4,15,42,3,1,7,5,1490955281512,1490955281537,1490955282856,200
4,15,42,3,1,7,3,1490955281474,1490955281538,1490955282856,200
4,15,42,3,1,7,6,1490955281477,1490955281495,1490955282858,200
4,15,42,3,1,7,7,1490955281477,1490955281499,1490955282858,200
4,15,42,3,1,7,8,1490955281508,1490955281524,1490955282858,200
4,15,42,3,1,7,9,1490955281544,1490955281562,1490955282865,200
4,15,42,3,1,7,11,1490955281550,1490955281602,1490955282865,200
4,15,42,3,1,7,1,1490955281478,1490955281503,1490955282871,200
4,15,42,3,1,7,0,1490955281477,1490955281514,1490955282872,200
4,15,42,3,1,7,2,1490955281526,1490955281539,1490955282876,200
4,15,42,0,2,7,2,1490955280474,1490955280752,1490955282964,200
4,15,42,0,2,7,1,1490955280476,1490955280864,1490955282970,200
4,15,42,0,2,7,12,1490955280268,1490955280975,1490955282777,200
4,15,42,0,2,7,14,1490955280360,1490955281048,1490955282777,200
4,15,42,0,2,7,13,1490955280268,1490955281059,1490955282777,200
4,15,42,0,2,7,11,1490955280477,1490955280782,1490955282972,200
4,15,42,0,2,7,9,1490955280477,1490955280901,1490955282972,200
4,15,42,0,2,7,3,1490955280470,1490955280636,1490955282971,200
4,15,42,0,2,7,5,1490955280520,1490955280655,1490955282971,200
4,15,42,0,2,7,4,1490955280499,1490955280683,1490955282972,200
4,15,42,0,2,7,0,1490955280525,1490955280746,1490955282979,200
4,15,42,0,2,7,10,1490955280525,1490955280854,1490955282977,200
4,15,42,0,2,7,8,1490955280472,1490955280681,1490955282981,200
4,15,42,0,2,7,6,1490955280477,1490955280688,1490955282982,200
4,15,42,0,2,7,7,1490955280508,1490955280728,1490955282984,200
4,15,42,1,2,7,2,1490955281479,1490955281526,1490955284559,200
4,15,42,1,2,7,0,1490955281515,1490955281564,1490955284559,200
4,15,42,1,2,7,1,1490955281504,1490955281575,1490955284574,200
4,15,42,1,2,7,8,1490955281477,1490955281508,1490955284578,200
4,15,42,1,2,7,14,1490955281262,1490955281338,1490955284387,200
4,15,42,1,2,7,12,1490955281295,1490955281354,1490955284387,200
4,15,42,1,2,7,6,1490955281513,1490955281591,1490955284579,200
4,15,42,1,2,7,13,1490955281284,1490955281360,1490955284387,200
4,15,42,1,2,7,7,1490955281499,1490955281593,1490955284579,200
4,15,42,1,2,7,9,1490955281484,1490955281544,1490955284579,200
4,15,42,1,2,7,11,1490955281485,1490955281550,1490955284580,200
4,15,42,1,2,7,10,1490955281511,1490955281558,1490955284580,200
4,15,42,1,2,7,5,1490955281474,1490955281509,1490955284579,200
4,15,42,1,2,7,4,1490955281501,1490955281578,1490955284579,200
4,15,42,1,2,7,3,1490955281538,1490955281584,1490955284579,200
4,15,42,2,2,7,2,1490955282561,1490955282613,1490955286158,200
4,15,42,2,2,7,1,1490955282562,1490955282627,1490955286159,200
4,15,42,2,2,7,0,1490955282560,1490955282638,1490955286160,200
4,15,42,2,2,7,10,1490955282562,1490955282635,1490955286160,200
4,15,42,2,2,7,11,1490955282562,1490955282651,1490955286160,200
4,15,42,2,2,7,9,1490955282562,1490955282666,1490955286160,200
4,15,42,2,2,7,5,1490955282564,1490955282594,1490955286160,200
4,15,42,2,2,7,3,1490955282564,1490955282619,1490955286161,200
4,15,42,2,2,7,4,1490955282563,1490955282625,1490955286161,200
4,15,42,2,2,7,6,1490955282573,1490955282619,1490955286163,200
4,15,42,2,2,7,7,1490955282565,1490955282621,1490955286163,200
4,15,42,2,2,7,8,1490955282564,1490955282606,1490955286163,200
4,15,42,2,2,7,13,1490955282374,1490955282427,1490955285971,200
4,15,42,2,2,7,14,1490955282373,1490955282437,1490955285971,200
4,15,42,2,2,7,12,1490955282373,1490955282448,1490955285972,200
4,15,42,3,2,7,2,1490955282876,1490955282963,1490955287358,200
4,15,42,3,2,7,1,1490955282872,1490955282964,1490955287358,200
4,15,42,3,2,7,0,1490955282873,1490955282979,1490955287359,200
4,15,42,3,2,7,10,1490955282857,1490955282889,1490955287359,200
4,15,42,3,2,7,11,1490955282866,1490955282913,1490955287359,200
4,15,42,3,2,7,12,1490955282661,1490955282687,1490955287170,200
4,15,42,3,2,7,14,1490955282661,1490955282703,1490955287170,200
4,15,42,3,2,7,9,1490955282865,1490955282926,1490955287359,200
4,15,42,3,2,7,13,1490955282684,1490955282732,1490955287170,200
4,15,42,3,2,7,5,1490955282856,1490955282881,1490955287359,200
4,15,42,3,2,7,3,1490955282857,1490955282885,1490955287359,200
4,15,42,3,2,7,4,1490955282856,1490955282969,1490955287361,200
4,15,42,3,2,7,6,1490955282858,1490955282888,1490955287363,200
4,15,42,3,2,7,8,1490955282859,1490955282899,1490955287368,200
4,15,42,3,2,7,7,1490955282858,1490955282936,1490955287369,200
4,15,42,0,3,7,0,1490955282980,1490955283046,1490955288359,200
4,15,42,0,3,7,2,1490955282964,1490955283047,1490955288359,200
4,15,42,0,3,7,1,1490955282970,1490955283147,1490955288367,200
4,15,42,0,3,7,11,1490955282972,1490955283066,1490955288368,200
4,15,42,0,3,7,10,1490955282985,1490955283106,1490955288368,200
4,15,42,0,3,7,9,1490955282972,1490955283135,1490955288368,200
4,15,42,0,3,7,12,1490955282777,1490955282816,1490955288178,200
4,15,42,0,3,7,13,1490955282777,1490955282846,1490955288178,200
4,15,42,0,3,7,5,1490955282972,1490955283020,1490955288367,200
4,15,42,0,3,7,3,1490955282971,1490955283089,1490955288367,200
4,15,42,0,3,7,14,1490955282777,1490955282887,1490955288180,200
4,15,42,0,3,7,4,1490955282972,1490955283096,1490955288368,200
4,15,42,0,3,7,6,1490955282982,1490955283018,1490955288386,200
4,15,42,0,3,7,8,1490955282981,1490955283119,1490955288387,200
