num_Windows,parallelism,win_Size,ctxid,step,operatorID,instanceID,window_Start,local_End,window_End,buffer_Interval
4,15,42,0,1,7,10,1490955101671,1490955101767,1490955102088,50
4,15,42,0,1,7,5,1490955101506,1490955101596,1490955101907,50
4,15,42,0,1,7,11,1490955101671,1490955101841,1490955102088,50
4,15,42,0,1,7,4,1490955101492,1490955101575,1490955101907,50
4,15,42,0,1,7,9,1490955101671,1490955101773,1490955102088,50
4,15,42,0,1,7,3,1490955101506,1490955101634,1490955101907,50
4,15,42,0,1,7,7,1490955101683,1490955101765,1490955102095,50
4,15,42,0,1,7,6,1490955101684,1490955101754,1490955102098,50
4,15,42,0,1,7,14,1490955101678,1490955101761,1490955102098,50
4,15,42,0,1,7,12,1490955101678,1490955101748,1490955102098,50
4,15,42,0,1,7,13,1490955101678,1490955101766,1490955102098,50
4,15,42,0,1,7,1,1490955101678,1490955101751,1490955102095,50
4,15,42,0,1,7,0,1490955101678,1490955101756,1490955102095,50
4,15,42,0,1,7,2,1490955101678,1490955101771,1490955102095,50
4,15,42,0,1,7,8,1490955101683,1490955101752,1490955102111,50
4,15,42,1,1,7,5,1490955102554,1490955102572,1490955103656,50
4,15,42,1,1,7,3,1490955102562,1490955102582,1490955103656,50
4,15,42,1,1,7,4,1490955102607,1490955102623,1490955103665,50
4,15,42,1,1,7,8,1490955102610,1490955102624,1490955103856,50
4,15,42,1,1,7,6,1490955102610,1490955102625,1490955103856,50
4,15,42,1,1,7,9,1490955102581,1490955102603,1490955103854,50
4,15,42,1,1,7,12,1490955102607,1490955102689,1490955103854,50
4,15,42,1,1,7,14,1490955102696,1490955102727,1490955103854,50
4,15,42,1,1,7,11,1490955102571,1490955102603,1490955103854,50
4,15,42,1,1,7,13,1490955102750,1490955102769,1490955103855,50
4,15,42,1,1,7,10,1490955102571,1490955102605,1490955103854,50
4,15,42,1,1,7,1,1490955102579,1490955102594,1490955103855,50
4,15,42,1,1,7,2,1490955102579,1490955102598,1490955103855,50
4,15,42,1,1,7,0,1490955102594,1490955102610,1490955103855,50
4,15,42,1,1,7,7,1490955102657,1490955102688,1490955103871,50
4,15,42,2,1,7,5,1490955102789,1490955102815,1490955103697,50
4,15,42,2,1,7,6,1490955102988,1490955103009,1490955103896,50
4,15,42,2,1,7,3,1490955102799,1490955102822,1490955103711,50
4,15,42,2,1,7,10,1490955102969,1490955102988,1490955103893,50
4,15,42,2,1,7,11,1490955102969,1490955103008,1490955103897,50
4,15,42,2,1,7,14,1490955102975,1490955102988,1490955103904,50
4,15,42,2,1,7,8,1490955102977,1490955102987,1490955103904,50
4,15,42,2,1,7,0,1490955102994,1490955103059,1490955103901,50
4,15,42,2,1,7,2,1490955102994,1490955103012,1490955103903,50
4,15,42,2,1,7,12,1490955102981,1490955102999,1490955103928,50
4,15,42,2,1,7,4,1490955102789,1490955102814,1490955103743,50
4,15,42,2,1,7,13,1490955102975,1490955103002,1490955103953,50
4,15,42,2,1,7,7,1490955102999,1490955103019,1490955103958,50
4,15,42,2,1,7,9,1490955102970,1490955102999,1490955103962,50
4,15,42,2,1,7,1,1490955102994,1490955103014,1490955103984,50
4,15,42,3,1,7,10,1490955103120,1490955103151,1490955104115,50
4,15,42,3,1,7,11,1490955103120,1490955103158,1490955104118,50
4,15,42,3,1,7,9,1490955103125,1490955103159,1490955104126,50
4,15,42,3,1,7,12,1490955103129,1490955103156,1490955104132,50
4,15,42,3,1,7,13,1490955103137,1490955103169,1490955104133,50
4,15,42,3,1,7,7,1490955103133,1490955103147,1490955104139,50
4,15,42,3,1,7,8,1490955103148,1490955103165,1490955104139,50
4,15,42,3,1,7,0,1490955103132,1490955103153,1490955104140,50
4,15,42,3,1,7,4,1490955102945,1490955102961,1490955103951,50
4,15,42,3,1,7,5,1490955102945,1490955102976,1490955103951,50
4,15,42,3,1,7,6,1490955103151,1490955103168,1490955104139,50
4,15,42,3,1,7,3,1490955102952,1490955102976,1490955103952,50
4,15,42,3,1,7,1,1490955103132,1490955103150,1490955104140,50
4,15,42,3,1,7,2,1490955103132,1490955103166,1490955104140,50
4,15,42,3,1,7,14,1490955103129,1490955103161,1490955104141,50
4,15,42,0,2,7,10,1490955102088,1490955102511,1490955104270,50
4,15,42,0,2,7,9,1490955102088,1490955102581,1490955104270,50
4,15,42,0,2,7,2,1490955102097,1490955102318,1490955104275,50
4,15,42,0,2,7,8,1490955102111,1490955102340,1490955104277,50
4,15,42,0,2,7,6,1490955102098,1490955102358,1490955104277,50
4,15,42,0,2,7,5,1490955101907,1490955102554,1490955104089,50
4,15,42,0,2,7,7,1490955102095,1490955102420,1490955104277,50
4,15,42,0,2,7,3,1490955101907,1490955102562,1490955104089,50
4,15,42,0,2,7,4,1490955101907,1490955102606,1490955104089,50
4,15,42,0,2,7,12,1490955102099,1490955102606,1490955104275,50
4,15,42,0,2,7,14,1490955102098,1490955102695,1490955104275,50
4,15,42,0,2,7,13,1490955102098,1490955102749,1490955104275,50
4,15,42,0,2,7,0,1490955102095,1490955102324,1490955104285,50
4,15,42,0,2,7,1,1490955102095,1490955102337,1490955104285,50
4,15,42,0,2,7,11,1490955102088,1490955102554,1490955104287,50
4,15,42,1,2,7,0,1490955103855,1490955103898,1490955105932,50
4,15,42,1,2,7,2,1490955103855,1490955103902,1490955105933,50
4,15,42,1,2,7,1,1490955103855,1490955103983,1490955105934,50
4,15,42,1,2,7,14,1490955103854,1490955103901,1490955105937,50
4,15,42,1,2,7,12,1490955103854,1490955103927,1490955105937,50
4,15,42,1,2,7,13,1490955103855,1490955103945,1490955105937,50
4,15,42,1,2,7,11,1490955103854,1490955103896,1490955105935,50
4,15,42,1,2,7,9,1490955103854,1490955103961,1490955105935,50
4,15,42,1,2,7,10,1490955103855,1490955103893,1490955105935,50
4,15,42,1,2,7,5,1490955103656,1490955103694,1490955105865,50
4,15,42,1,2,7,3,1490955103656,1490955103709,1490955105865,50
4,15,42,1,2,7,4,1490955103665,1490955103742,1490955105866,50
4,15,42,1,2,7,6,1490955103856,1490955103896,1490955106099,50
4,15,42,1,2,7,8,1490955103856,1490955103903,1490955106100,50
4,15,42,1,2,7,7,1490955103872,1490955103958,1490955106106,50
4,15,42,2,2,7,6,1490955103896,1490955103937,1490955107451,50
4,15,42,2,2,7,8,1490955103904,1490955103943,1490955107451,50
4,15,42,2,2,7,7,1490955103958,1490955104046,1490955107459,50
4,15,42,2,2,7,10,1490955103893,1490955103928,1490955107460,50
4,15,42,2,2,7,5,1490955103698,1490955103746,1490955107277,50
4,15,42,2,2,7,12,1490955103928,1490955103962,1490955107462,50
4,15,42,2,2,7,13,1490955103953,1490955104006,1490955107462,50
4,15,42,2,2,7,14,1490955103904,1490955103978,1490955107462,50
4,15,42,2,2,7,11,1490955103897,1490955103936,1490955107466,50
4,15,42,2,2,7,0,1490955103901,1490955104015,1490955107461,50
4,15,42,2,2,7,9,1490955103962,1490955104042,1490955107466,50
4,15,42,2,2,7,2,1490955103903,1490955104022,1490955107462,50
4,15,42,2,2,7,3,1490955103711,1490955103768,1490955107287,50
4,15,42,2,2,7,4,1490955103743,1490955103800,1490955107293,50
4,15,42,2,2,7,1,1490955103984,1490955104090,1490955107500,50
4,15,42,3,2,7,6,1490955104139,1490955104162,1490955108601,50
4,15,42,3,2,7,8,1490955104139,1490955104164,1490955108601,50
4,15,42,3,2,7,7,1490955104139,1490955104195,1490955108602,50
4,15,42,3,2,7,10,1490955104115,1490955104148,1490955108602,50
4,15,42,3,2,7,12,1490955104132,1490955104157,1490955108601,50
4,15,42,3,2,7,13,1490955104133,1490955104170,1490955108601,50
4,15,42,3,2,7,14,1490955104141,1490955104175,1490955108602,50
4,15,42,3,2,7,11,1490955104118,1490955104160,1490955108602,50
4,15,42,3,2,7,5,1490955103952,1490955103979,1490955108416,50
4,15,42,3,2,7,3,1490955103952,1490955104001,1490955108416,50
4,15,42,3,2,7,4,1490955103952,1490955104014,1490955108416,50
4,15,42,3,2,7,0,1490955104141,1490955104173,1490955108610,50
4,15,42,3,2,7,2,1490955104142,1490955104226,1490955108610,50
4,15,42,3,2,7,1,1490955104140,1490955104194,1490955108610,50
4,15,42,3,2,7,9,1490955104126,1490955104184,1490955108618,50
4,15,42,0,3,7,8,1490955104278,1490955104320,1490955109651,50
4,15,42,0,3,7,6,1490955104277,1490955104352,1490955109651,50
4,15,42,0,3,7,7,1490955104278,1490955104363,1490955109652,50
4,15,42,0,3,7,5,1490955104089,1490955104152,1490955109466,50
4,15,42,0,3,7,12,1490955104290,1490955104331,1490955109652,50
4,15,42,0,3,7,13,1490955104275,1490955104347,1490955109652,50
