num_Windows,parallelism,win_Size,ctxid,step,operatorID,instanceID,window_Start,local_End,window_End
3,20,42,0,1,7,12,1490867898368,1490867898446,1490867898952
3,20,42,0,1,7,8,1490867898370,1490867898431,1490867898958
3,20,42,0,1,7,15,1490867898366,1490867898442,1490867898953
3,20,42,0,1,7,11,1490867898371,1490867898428,1490867898958
3,20,42,0,1,7,10,1490867898371,1490867898435,1490867898959
3,20,42,0,1,7,9,1490867898370,1490867898431,1490867898958
3,20,42,0,1,7,4,1490867898379,1490867898440,1490867898964
3,20,42,0,1,7,5,1490867898379,1490867898444,1490867898964
3,20,42,0,1,7,0,1490867898417,1490867898508,1490867898914
3,20,42,0,1,7,6,1490867898380,1490867898440,1490867898964
3,20,42,0,1,7,1,1490867898432,1490867898492,1490867898914
3,20,42,0,1,7,7,1490867898379,1490867898446,1490867898964
3,20,42,0,1,7,13,1490867898366,1490867898442,1490867898953
3,20,42,0,1,7,2,1490867898432,1490867898506,1490867898914
3,20,42,0,1,7,14,1490867898365,1490867898441,1490867898953
3,20,42,0,1,7,3,1490867898360,1490867898400,1490867898914
3,20,42,0,1,7,18,1490867898662,1490867898729,1490867899027
3,20,42,0,1,7,16,1490867898650,1490867898720,1490867899030
3,20,42,0,1,7,17,1490867898679,1490867898823,1490867899051
3,20,42,1,1,7,4,1490867898479,1490867898546,1490867899070
3,20,42,0,1,7,19,1490867898681,1490867898740,1490867899066
3,20,42,1,1,7,13,1490867898469,1490867898520,1490867899066
3,20,42,1,1,7,14,1490867898488,1490867898562,1490867899067
3,20,42,1,1,7,6,1490867898480,1490867898537,1490867899081
3,20,42,1,1,7,7,1490867898480,1490867898552,1490867899084
3,20,42,1,1,7,15,1490867898489,1490867898542,1490867899097
3,20,42,1,1,7,5,1490867898479,1490867898539,1490867899109
3,20,42,1,1,7,9,1490867898485,1490867898535,1490867899114
3,20,42,1,1,7,8,1490867898473,1490867898513,1490867899119
3,20,42,1,1,7,12,1490867898472,1490867898521,1490867899113
3,20,42,1,1,7,11,1490867898492,1490867898533,1490867899123
3,20,42,2,1,7,13,1490867898546,1490867898588,1490867899154
3,20,42,2,1,7,14,1490867898563,1490867898610,1490867899155
3,20,42,2,1,7,6,1490867898541,1490867898570,1490867899170
3,20,42,2,1,7,7,1490867898556,1490867898584,1490867899177
3,20,42,2,1,7,15,1490867898545,1490867898615,1490867899169
3,20,42,2,1,7,9,1490867898538,1490867898572,1490867899178
3,20,42,1,1,7,3,1490867898441,1490867898499,1490867899139
3,20,42,1,1,7,0,1490867898588,1490867898643,1490867899147
3,20,42,1,1,7,10,1490867898457,1490867898496,1490867899195
3,20,42,2,1,7,8,1490867898519,1490867898566,1490867899202
3,20,42,2,1,7,4,1490867898643,1490867898679,1490867899210
3,20,42,1,1,7,1,1490867898581,1490867898639,1490867899166
3,20,42,1,1,7,2,1490867898560,1490867898630,1490867899170
3,20,42,2,1,7,11,1490867898537,1490867898568,1490867899225
3,20,42,2,1,7,12,1490867898527,1490867898593,1490867899321
3,20,42,1,1,7,16,1490867898742,1490867898795,1490867899330
3,20,42,2,1,7,0,1490867898649,1490867898698,1490867899295
