num_Windows,parallelism,win_Size,ctxid,operatorID,instanceID,window_Start,local_End,window_End
1,15,42,0,7,14,1490863601653,1490863601757,1490863601986
1,15,42,0,7,12,1490863601629,1490863601744,1490863601985
1,15,42,0,7,2,1490863601623,1490863601698,1490863601990
1,15,42,0,7,13,1490863601652,1490863601769,1490863601986
1,15,42,0,7,6,1490863601657,1490863601721,1490863601987
1,15,42,0,7,7,1490863601700,1490863601787,1490863601987
1,15,42,0,7,0,1490863601623,1490863601713,1490863601992
1,15,42,0,7,8,1490863601688,1490863601754,1490863601987
1,15,42,0,7,1,1490863601625,1490863601709,1490863601992
1,15,42,0,7,9,1490863601576,1490863601666,1490863601938
1,15,42,0,7,10,1490863601574,1490863601662,1490863601938
1,15,42,0,7,11,1490863601576,1490863601674,1490863601938
1,15,42,0,7,5,1490863601687,1490863601835,1490863601995
1,15,42,0,7,4,1490863601737,1490863601847,1490863602010
1,15,42,0,7,3,1490863601737,1490863601867,1490863602033
1,15,42,0,7,11,1490863601939,1490863602168,1490863603189
1,15,42,0,7,3,1490863602033,1490863602198,1490863603233
1,15,42,0,7,5,1490863601997,1490863602177,1490863603233
1,15,42,0,7,4,1490863602010,1490863602183,1490863603234
1,15,42,0,7,10,1490863601939,1490863602166,1490863603189
1,15,42,0,7,12,1490863601987,1490863602181,1490863603237
1,15,42,0,7,13,1490863601987,1490863602195,1490863603238
1,15,42,0,7,9,1490863601939,1490863602185,1490863603189
1,15,42,0,7,14,1490863601987,1490863602194,1490863603238
1,15,42,0,7,0,1490863601992,1490863602202,1490863603243
1,15,42,0,7,2,1490863601992,1490863602197,1490863603244
1,15,42,0,7,6,1490863601988,1490863602198,1490863603239
1,15,42,0,7,1,1490863601992,1490863602228,1490863603244
1,15,42,0,7,7,1490863601988,1490863602200,1490863603241
1,15,42,0,7,8,1490863601988,1490863602178,1490863603242
1,15,42,0,7,8,1490863603242,1490863603297,1490863603972
1,15,42,0,7,6,1490863603240,1490863603285,1490863603972
1,15,42,0,7,2,1490863603244,1490863603325,1490863603976
1,15,42,0,7,1,1490863603244,1490863603319,1490863603977
1,15,42,0,7,9,1490863603190,1490863603252,1490863603923
1,15,42,0,7,0,1490863603243,1490863603312,1490863603977
1,15,42,0,7,10,1490863603189,1490863603231,1490863603924
1,15,42,0,7,12,1490863603237,1490863603276,1490863603971
1,15,42,0,7,11,1490863603189,1490863603268,1490863603925
1,15,42,0,7,14,1490863603238,1490863603298,1490863603972
1,15,42,0,7,13,1490863603238,1490863603299,1490863603972
1,15,42,0,7,4,1490863603234,1490863603300,1490863603966
1,15,42,0,7,3,1490863603233,1490863603305,1490863603967
1,15,42,0,7,7,1490863603241,1490863603321,1490863603972
1,15,42,0,7,5,1490863603233,1490863603293,1490863603967
1,15,42,0,7,4,1490863603966,1490863604001,1490863604741
1,15,42,0,7,9,1490863603923,1490863603958,1490863604697
