num_Windows,parallelism,win_Size,ctxid,operatorID,instanceID,window_Start,local_End,window_End
1,10,42,0,7,8,1490863559490,1490863559646,1490863559918
1,10,42,0,7,1,1490863559224,1490863559338,1490863559922
1,10,42,0,7,0,1490863559221,1490863559345,1490863559922
1,10,42,0,7,4,1490863559224,1490863559335,1490863559924
1,10,42,0,7,3,1490863559233,1490863559358,1490863559929
1,10,42,0,7,5,1490863559234,1490863559356,1490863559924
1,10,42,0,7,2,1490863559267,1490863559403,1490863559928
1,10,42,0,7,9,1490863559487,1490863559643,1490863559918
1,10,42,0,7,7,1490863559549,1490863559701,1490863559902
1,10,42,0,7,6,1490863559574,1490863559726,1490863559912
1,10,42,0,7,7,1490863559903,1490863560197,1490863561144
1,10,42,0,7,6,1490863559912,1490863560203,1490863561145
1,10,42,0,7,4,1490863559926,1490863560114,1490863561195
1,10,42,0,7,8,1490863559919,1490863560137,1490863561189
1,10,42,0,7,3,1490863559930,1490863560105,1490863561199
1,10,42,0,7,9,1490863559919,1490863560153,1490863561190
1,10,42,0,7,2,1490863559930,1490863560125,1490863561200
1,10,42,0,7,0,1490863559923,1490863560134,1490863561193
1,10,42,0,7,5,1490863559925,1490863560141,1490863561196
1,10,42,0,7,1,1490863559924,1490863560140,1490863561194
1,10,42,0,7,4,1490863561195,1490863561264,1490863562090
1,10,42,0,7,6,1490863561145,1490863561209,1490863562041
1,10,42,0,7,5,1490863561196,1490863561274,1490863562090
1,10,42,0,7,1,1490863561194,1490863561279,1490863562089
1,10,42,0,7,7,1490863561144,1490863561201,1490863562041
1,10,42,0,7,0,1490863561193,1490863561274,1490863562089
1,10,42,0,7,8,1490863561189,1490863561253,1490863562085
1,10,42,0,7,2,1490863561201,1490863561278,1490863562095
1,10,42,0,7,9,1490863561190,1490863561266,1490863562085
1,10,42,0,7,3,1490863561199,1490863561268,1490863562095
1,10,42,0,7,5,1490863562090,1490863562140,1490863562993
1,10,42,0,7,8,1490863562085,1490863562125,1490863562988
1,10,42,0,7,4,1490863562090,1490863562128,1490863562993
1,10,42,0,7,0,1490863562089,1490863562141,1490863562992
1,10,42,0,7,1,1490863562089,1490863562142,1490863562992
1,10,42,0,7,2,1490863562095,1490863562142,1490863562998
1,10,42,0,7,9,1490863562085,1490863562133,1490863562988
1,10,42,0,7,3,1490863562095,1490863562133,1490863562998
1,10,42,0,7,6,1490863562041,1490863562080,1490863562945
1,10,42,0,7,7,1490863562041,1490863562075,1490863562945
1,10,42,0,7,2,1490863562998,1490863563045,1490863563928
1,10,42,0,7,3,1490863562999,1490863563034,1490863563928
1,10,42,0,7,0,1490863562992,1490863563037,1490863563923
1,10,42,0,7,1,1490863562993,1490863563037,1490863563923
1,10,42,0,7,4,1490863562993,1490863563024,1490863563924
1,10,42,0,7,5,1490863562993,1490863563033,1490863563925
1,10,42,0,7,8,1490863562988,1490863563032,1490863563919
1,10,42,0,7,6,1490863562945,1490863562991,1490863563876
1,10,42,0,7,9,1490863562988,1490863563029,1490863563919
1,10,42,0,7,7,1490863562945,1490863562984,1490863563876
1,10,42,0,7,3,1490863563928,1490863563960,1490863564765
1,10,42,0,7,1,1490863563923,1490863563965,1490863564760
1,10,42,0,7,2,1490863563928,1490863563970,1490863564766
1,10,42,0,7,4,1490863563924,1490863563959,1490863564762
1,10,42,0,7,9,1490863563919,1490863563965,1490863564756
1,10,42,0,7,5,1490863563925,1490863563968,1490863564763
1,10,42,0,7,8,1490863563919,1490863563960,1490863564756
1,10,42,0,7,0,1490863563923,1490863563969,1490863564760
1,10,42,0,7,6,1490863563876,1490863563915,1490863564713
1,10,42,0,7,7,1490863563876,1490863563911,1490863564714
1,10,42,0,7,1,1490863564760,1490863564795,1490863565746
1,10,42,0,7,2,1490863564766,1490863564797,1490863565752
1,10,42,0,7,0,1490863564761,1490863564807,1490863565746
1,10,42,0,7,6,1490863564713,1490863564751,1490863565699
1,10,42,0,7,4,1490863564762,1490863564797,1490863565748
1,10,42,0,7,7,1490863564714,1490863564742,1490863565699
1,10,42,0,7,5,1490863564763,1490863564807,1490863565748
1,10,42,0,7,8,1490863564756,1490863564793,1490863565742
1,10,42,0,7,3,1490863564765,1490863564780,1490863565752
1,10,42,0,7,9,1490863564756,1490863564801,1490863565742
1,10,42,0,7,6,1490863565699,1490863565858,1490863566651
1,10,42,0,7,1,1490863565746,1490863565775,1490863566700
1,10,42,0,7,4,1490863565748,1490863565766,1490863566702
1,10,42,0,7,8,1490863565742,1490863565762,1490863566696
1,10,42,0,7,3,1490863565753,1490863565766,1490863566706
1,10,42,0,7,7,1490863565699,1490863565852,1490863566652
1,10,42,0,7,5,1490863565748,1490863565777,1490863566703
1,10,42,0,7,0,1490863565746,1490863565776,1490863566701
1,10,42,0,7,9,1490863565743,1490863565772,1490863566696
1,10,42,0,7,2,1490863565752,1490863565777,1490863566706
1,10,42,0,7,2,1490863566706,1490863566741,1490863567623
1,10,42,0,7,4,1490863566702,1490863566721,1490863567619
1,10,42,0,7,3,1490863566706,1490863566725,1490863567623
1,10,42,0,7,0,1490863566701,1490863566739,1490863567618
1,10,42,0,7,5,1490863566703,1490863566738,1490863567620
1,10,42,0,7,8,1490863566696,1490863566717,1490863567614
1,10,42,0,7,1,1490863566700,1490863566728,1490863567618
1,10,42,0,7,9,1490863566696,1490863566725,1490863567614
1,10,42,0,7,6,1490863566651,1490863566683,1490863567571
1,10,42,0,7,7,1490863566652,1490863566673,1490863567571
1,10,42,0,7,2,1490863567623,1490863567650,1490863568526
1,10,42,0,7,0,1490863567618,1490863567654,1490863568521
1,10,42,0,7,3,1490863567623,1490863567639,1490863568527
1,10,42,0,7,4,1490863567619,1490863567638,1490863568522
1,10,42,0,7,1,1490863567618,1490863567647,1490863568521
1,10,42,0,7,5,1490863567620,1490863567648,1490863568523
1,10,42,0,7,6,1490863567571,1490863567595,1490863568474
1,10,42,0,7,8,1490863567615,1490863567632,1490863568517
1,10,42,0,7,9,1490863567614,1490863567643,1490863568517
1,10,42,0,7,7,1490863567571,1490863567589,1490863568474
