num_Windows,parallelism,win_Size,ctxid,operatorID,instanceID,window_Start,local_End,window_End
1,20,42,0,7,4,1490863642656,1490863642753,1490863642959
1,20,42,0,7,11,1490863642661,1490863642718,1490863642967
1,20,42,0,7,9,1490863642663,1490863642722,1490863642966
1,20,42,0,7,8,1490863642661,1490863642724,1490863642966
1,20,42,0,7,10,1490863642661,1490863642728,1490863642967
1,20,42,0,7,6,1490863642658,1490863642747,1490863642959
1,20,42,0,7,7,1490863642667,1490863642774,1490863642959
1,20,42,0,7,18,1490863642666,1490863642725,1490863642965
1,20,42,0,7,19,1490863642667,1490863642730,1490863642966
1,20,42,0,7,5,1490863642709,1490863642798,1490863642967
1,20,42,0,7,16,1490863642665,1490863642732,1490863642965
1,20,42,0,7,1,1490863642673,1490863642779,1490863642970
1,20,42,0,7,17,1490863642665,1490863642735,1490863642965
1,20,42,0,7,0,1490863642675,1490863642792,1490863642970
1,20,42,0,7,2,1490863642673,1490863642787,1490863642971
1,20,42,0,7,12,1490863642612,1490863642686,1490863642918
1,20,42,0,7,13,1490863642612,1490863642708,1490863642918
1,20,42,0,7,3,1490863642691,1490863642778,1490863642971
1,20,42,0,7,14,1490863642611,1490863642675,1490863642918
1,20,42,0,7,15,1490863642613,1490863642719,1490863642926
1,20,42,0,7,0,1490863642972,1490863643215,1490863644162
1,20,42,0,7,14,1490863642920,1490863643168,1490863644107
1,20,42,0,7,16,1490863642966,1490863643189,1490863644156
1,20,42,0,7,13,1490863642919,1490863643165,1490863644107
1,20,42,0,7,17,1490863642966,1490863643223,1490863644157
1,20,42,0,7,15,1490863642926,1490863643197,1490863644108
1,20,42,0,7,1,1490863642972,1490863643205,1490863644163
1,20,42,0,7,4,1490863642966,1490863643209,1490863644152
1,20,42,0,7,6,1490863642961,1490863643207,1490863644153
1,20,42,0,7,9,1490863642968,1490863643189,1490863644158
1,20,42,0,7,7,1490863642961,1490863643206,1490863644153
1,20,42,0,7,8,1490863642968,1490863643200,1490863644158
1,20,42,0,7,11,1490863642968,1490863643205,1490863644159
1,20,42,0,7,18,1490863642966,1490863643240,1490863644159
1,20,42,0,7,19,1490863642966,1490863643217,1490863644159
1,20,42,0,7,12,1490863642919,1490863643184,1490863644111
1,20,42,0,7,5,1490863642967,1490863643244,1490863644156
1,20,42,0,7,10,1490863642968,1490863643248,1490863644162
1,20,42,0,7,3,1490863642972,1490863643200,1490863644164
1,20,42,0,7,2,1490863642972,1490863643229,1490863644164
1,20,42,0,7,3,1490863644164,1490863644222,1490863644837
1,20,42,0,7,1,1490863644163,1490863644241,1490863644837
1,20,42,0,7,6,1490863644153,1490863644210,1490863644827
1,20,42,0,7,0,1490863644162,1490863644209,1490863644838
1,20,42,0,7,16,1490863644156,1490863644191,1490863644832
1,20,42,0,7,5,1490863644156,1490863644217,1490863644828
1,20,42,0,7,7,1490863644153,1490863644194,1490863644828
1,20,42,0,7,8,1490863644158,1490863644212,1490863644833
1,20,42,0,7,2,1490863644164,1490863644250,1490863644838
1,20,42,0,7,9,1490863644158,1490863644199,1490863644834
1,20,42,0,7,10,1490863644162,1490863644224,1490863644834
1,20,42,0,7,18,1490863644159,1490863644234,1490863644833
1,20,42,0,7,11,1490863644159,1490863644208,1490863644835
1,20,42,0,7,19,1490863644159,1490863644203,1490863644833
1,20,42,0,7,13,1490863644108,1490863644164,1490863644785
1,20,42,0,7,17,1490863644157,1490863644210,1490863644835
1,20,42,0,7,12,1490863644111,1490863644175,1490863644785
1,20,42,0,7,4,1490863644152,1490863644195,1490863644830
1,20,42,0,7,14,1490863644108,1490863644157,1490863644785
1,20,42,0,7,15,1490863644108,1490863644166,1490863644787
1,20,42,0,7,5,1490863644828,1490863644892,1490863645481
1,20,42,0,7,13,1490863644785,1490863644815,1490863645437
1,20,42,0,7,6,1490863644828,1490863644883,1490863645481
1,20,42,0,7,12,1490863644785,1490863644814,1490863645437
1,20,42,0,7,14,1490863644785,1490863644804,1490863645438
1,20,42,0,7,8,1490863644834,1490863644884,1490863645487
1,20,42,0,7,4,1490863644831,1490863644880,1490863645482
1,20,42,0,7,16,1490863644832,1490863644861,1490863645486
1,20,42,0,7,7,1490863644829,1490863644859,1490863645482
1,20,42,0,7,18,1490863644833,1490863644859,1490863645486
1,20,42,0,7,9,1490863644834,1490863644889,1490863645487
1,20,42,0,7,19,1490863644833,1490863644859,1490863645487
1,20,42,0,7,10,1490863644835,1490863644913,1490863645488
1,20,42,0,7,3,1490863644837,1490863644868,1490863645491
1,20,42,0,7,15,1490863644787,1490863644812,1490863645440
