num_Windows,parallelism,win_Size,ctxid,operatorID,instanceID,window_Start,local_End,window_End
4,20,42,0,7,18,1490863825329,1490863825368,1490863825831
4,20,42,0,7,13,1490863825492,1490863825571,1490863825879
4,20,42,0,7,16,1490863825304,1490863825349,1490863825830
4,20,42,0,7,14,1490863825468,1490863825535,1490863825887
4,20,42,0,7,17,1490863825303,1490863825358,1490863825830
4,20,42,0,7,19,1490863825329,1490863825369,1490863825831
4,20,42,0,7,1,1490863825561,1490863825651,1490863825883
4,20,42,0,7,6,1490863825358,1490863825433,1490863825917
4,20,42,0,7,9,1490863825510,1490863825622,1490863825922
4,20,42,0,7,3,1490863825506,1490863825579,1490863825925
4,20,42,0,7,4,1490863825360,1490863825433,1490863825954
4,20,42,0,7,0,1490863825580,1490863825692,1490863825944
4,20,42,0,7,7,1490863825360,1490863825441,1490863825957
4,20,42,0,7,11,1490863825414,1490863825523,1490863825950
4,20,42,0,7,2,1490863825670,1490863825724,1490863825964
4,20,42,0,7,15,1490863825525,1490863825604,1490863826000
4,20,42,0,7,12,1490863825509,1490863825591,1490863826002
4,20,42,0,7,8,1490863825539,1490863825616,1490863826005
4,20,42,0,7,5,1490863825361,1490863825442,1490863826024
4,20,42,0,7,10,1490863825567,1490863825669,1490863826169
4,20,42,1,7,14,1490863825640,1490863825673,1490863826891
4,20,42,1,7,15,1490863825782,1490863825821,1490863826891
4,20,42,1,7,0,1490863826366,1490863826379,1490863826886
4,20,42,1,7,16,1490863825401,1490863825446,1490863826841
4,20,42,1,7,13,1490863825748,1490863825787,1490863826893
4,20,42,1,7,17,1490863825401,1490863825457,1490863826842
4,20,42,1,7,19,1490863825403,1490863825454,1490863826844
4,20,42,1,7,18,1490863825401,1490863825452,1490863826844
4,20,42,1,7,3,1490863825839,1490863825859,1490863826904
4,20,42,2,7,0,1490863826434,1490863826466,1490863826906
4,20,42,2,7,14,1490863825725,1490863825757,1490863826911
4,20,42,2,7,15,1490863825855,1490863825909,1490863826913
4,20,42,2,7,16,1490863825485,1490863825524,1490863826862
4,20,42,2,7,17,1490863825485,1490863825536,1490863826862
4,20,42,2,7,18,1490863825485,1490863825540,1490863826868
4,20,42,2,7,19,1490863825460,1490863825483,1490863826869
4,20,42,2,7,13,1490863825806,1490863825837,1490863826917
4,20,42,1,7,1,1490863826348,1490863826374,1490863826914
4,20,42,2,7,3,1490863825869,1490863825890,1490863826926
4,20,42,1,7,6,1490863825485,1490863825560,1490863826963
4,20,42,2,7,6,1490863825670,1490863825715,1490863826976
4,20,42,1,7,11,1490863825714,1490863825761,1490863826985
4,20,42,2,7,11,1490863825798,1490863825836,1490863827000
4,20,42,1,7,4,1490863825524,1490863825651,1490863827019
4,20,42,1,7,12,1490863825732,1490863825777,1490863827019
4,20,42,2,7,4,1490863825708,1490863825761,1490863827034
4,20,42,1,7,9,1490863825769,1490863825801,1490863827031
4,20,42,1,7,7,1490863825523,1490863825655,1490863827040
4,20,42,1,7,2,1490863825895,1490863825937,1490863827030
4,20,42,2,7,1,1490863826432,1490863826454,1490863827038
4,20,42,2,7,12,1490863825878,1490863825930,1490863827048
4,20,42,2,7,7,1490863825737,1490863825786,1490863827056
4,20,42,2,7,9,1490863825844,1490863825876,1490863827058
4,20,42,1,7,8,1490863825805,1490863825851,1490863827065
4,20,42,2,7,8,1490863825892,1490863825927,1490863827084
4,20,42,2,7,2,1490863826358,1490863826368,1490863827085
4,20,42,3,7,14,1490863825760,1490863825794,1490863827207
4,20,42,3,7,16,1490863825527,1490863825564,1490863827161
4,20,42,3,7,17,1490863825539,1490863825590,1490863827163
