num_Windows,parallelism,win_Size,ctxid,step,operatorID,instanceID,window_Start,local_End,window_End
1,5,42,0,1,7,3,1490867637950,1490867638094,1490867638689
1,5,42,0,1,7,1,1490867638021,1490867638196,1490867638684
1,5,42,0,1,7,4,1490867637911,1490867638074,1490867638644
1,5,42,0,1,7,2,1490867638290,1490867638470,1490867638689
1,5,42,0,1,7,0,1490867638443,1490867638596,1490867638752
1,5,42,0,2,7,3,1490867638690,1490867638910,1490867640497
1,5,42,0,2,7,1,1490867638685,1490867638944,1490867640491
1,5,42,0,2,7,0,1490867638754,1490867638998,1490867640502
1,5,42,0,2,7,2,1490867638691,1490867638981,1490867640496
1,5,42,0,2,7,4,1490867638645,1490867638894,1490867640452
1,5,42,0,3,7,0,1490867640502,1490867640607,1490867641920
1,5,42,0,3,7,1,1490867640491,1490867640591,1490867641910
1,5,42,0,3,7,4,1490867640452,1490867640554,1490867641870
1,5,42,0,3,7,3,1490867640497,1490867640590,1490867641916
1,5,42,0,3,7,2,1490867640497,1490867640600,1490867641915
1,5,42,0,4,7,3,1490867641917,1490867641983,1490867643337
1,5,42,0,4,7,2,1490867641916,1490867642002,1490867643336
1,5,42,0,4,7,4,1490867641870,1490867641936,1490867643292
1,5,42,0,4,7,1,1490867641910,1490867641977,1490867643332
1,5,42,0,4,7,0,1490867641920,1490867641995,1490867643347
1,5,42,0,5,7,1,1490867643332,1490867643397,1490867644823
1,5,42,0,5,7,3,1490867643337,1490867643430,1490867644828
1,5,42,0,5,7,2,1490867643336,1490867643401,1490867644828
1,5,42,0,5,7,0,1490867643347,1490867643414,1490867644834
1,5,42,0,5,7,4,1490867643292,1490867643354,1490867644783
1,5,42,0,6,7,1,1490867644823,1490867644891,1490867646256
1,5,42,0,6,7,0,1490867644834,1490867644910,1490867646267
1,5,42,0,6,7,2,1490867644828,1490867644889,1490867646260
1,5,42,0,6,7,3,1490867644829,1490867644887,1490867646262
1,5,42,0,6,7,4,1490867644783,1490867644845,1490867646216
1,5,42,0,7,7,4,1490867646216,1490867646270,1490867647772
1,5,42,0,7,7,1,1490867646256,1490867646326,1490867647813
1,5,42,0,7,7,3,1490867646262,1490867646303,1490867647819
1,5,42,0,7,7,0,1490867646267,1490867646318,1490867647824
1,5,42,0,7,7,2,1490867646261,1490867646314,1490867647818
1,5,42,0,8,7,3,1490867647819,1490867647858,1490867649227
1,5,42,0,8,7,4,1490867647773,1490867647812,1490867649182
1,5,42,0,8,7,1,1490867647813,1490867647849,1490867649222
1,5,42,0,8,7,2,1490867647818,1490867647857,1490867649227
1,5,42,0,8,7,0,1490867647824,1490867647916,1490867649235
1,5,42,0,9,7,1,1490867649222,1490867649260,1490867650638
1,5,42,0,9,7,4,1490867649182,1490867649223,1490867650599
1,5,42,0,9,7,3,1490867649227,1490867649267,1490867650645
1,5,42,0,9,7,2,1490867649227,1490867649265,1490867650644
1,5,42,0,9,7,0,1490867649236,1490867649282,1490867650656
1,5,42,0,9223372036854775807,7,4,1490867650599,1490867650639,1490867651998
1,5,42,0,9223372036854775807,7,1,1490867650638,1490867650677,1490867652039
1,5,42,0,9223372036854775807,7,3,1490867650645,1490867650713,1490867652045
1,5,42,0,9223372036854775807,7,0,1490867650656,1490867650704,1490867652050
1,5,42,0,9223372036854775807,7,2,1490867650644,1490867650684,1490867652045
