num_Windows,parallelism,win_Size,ctxid,step,operatorID,instanceID,window_Start,local_End,window_End
1,15,42,0,6,7,13,1490867731550,1490867731582,1490867732356
1,15,42,0,6,7,14,1490867731550,1490867731578,1490867732358
1,15,42,0,6,7,3,1490867731555,1490867731583,1490867732361
1,15,42,0,6,7,5,1490867731555,1490867731579,1490867732361
1,15,42,0,7,7,8,1490867732310,1490867732329,1490867733115
1,15,42,0,7,7,4,1490867732360,1490867732384,1490867733166
1,15,42,0,7,7,2,1490867732356,1490867732375,1490867733162
1,15,42,0,7,7,6,1490867732310,1490867732341,1490867733115
1,15,42,0,7,7,1,1490867732355,1490867732383,1490867733162
1,15,42,0,7,7,5,1490867732361,1490867732379,1490867733167
1,15,42,0,7,7,0,1490867732357,1490867732374,1490867733163
1,15,42,0,7,7,3,1490867732361,1490867732380,1490867733168
1,15,42,0,7,7,10,1490867732350,1490867732367,1490867733156
1,15,42,0,7,7,9,1490867732350,1490867732386,1490867733156
1,15,42,0,7,7,11,1490867732353,1490867732394,1490867733157
1,15,42,0,7,7,12,1490867732355,1490867732385,1490867733161
1,15,42,0,7,7,14,1490867732358,1490867732382,1490867733162
1,15,42,0,7,7,13,1490867732356,1490867732387,1490867733162
1,15,42,0,7,7,7,1490867732311,1490867732346,1490867733118
1,15,42,0,8,7,10,1490867733156,1490867733167,1490867733876
1,15,42,0,8,7,11,1490867733158,1490867733171,1490867733877
1,15,42,0,8,7,0,1490867733163,1490867733178,1490867733883
1,15,42,0,8,7,3,1490867733168,1490867733181,1490867733888
1,15,42,0,8,7,9,1490867733156,1490867733176,1490867733877
1,15,42,0,8,7,4,1490867733166,1490867733186,1490867733888
1,15,42,0,8,7,2,1490867733162,1490867733179,1490867733883
1,15,42,0,8,7,1,1490867733162,1490867733188,1490867733883
1,15,42,0,8,7,5,1490867733167,1490867733178,1490867733888
1,15,42,0,8,7,6,1490867733115,1490867733126,1490867733837
1,15,42,0,8,7,12,1490867733161,1490867733172,1490867733882
1,15,42,0,8,7,14,1490867733162,1490867733189,1490867733882
1,15,42,0,8,7,13,1490867733162,1490867733179,1490867733882
1,15,42,0,8,7,8,1490867733115,1490867733127,1490867733837
1,15,42,0,8,7,7,1490867733118,1490867733142,1490867733838
1,15,42,0,9,7,2,1490867733883,1490867733901,1490867734572
1,15,42,0,9,7,4,1490867733888,1490867733909,1490867734577
1,15,42,0,9,7,5,1490867733888,1490867733899,1490867734578
1,15,42,0,9,7,10,1490867733876,1490867733889,1490867734568
1,15,42,0,9,7,3,1490867733888,1490867733901,1490867734579
1,15,42,0,9,7,9,1490867733877,1490867733896,1490867734568
1,15,42,0,9,7,6,1490867733837,1490867733849,1490867734526
1,15,42,0,9,7,12,1490867733882,1490867733898,1490867734572
1,15,42,0,9,7,8,1490867733838,1490867733848,1490867734527
1,15,42,0,9,7,14,1490867733882,1490867733898,1490867734573
1,15,42,0,9,7,7,1490867733838,1490867733859,1490867734528
1,15,42,0,9,7,13,1490867733882,1490867733901,1490867734574
1,15,42,0,9,7,0,1490867733883,1490867733904,1490867734575
1,15,42,0,9,7,11,1490867733877,1490867733892,1490867734570
1,15,42,0,9,7,1,1490867733883,1490867733937,1490867734599
1,15,42,0,9223372036854775807,7,2,1490867734572,1490867734587,1490867735274
1,15,42,0,9223372036854775807,7,1,1490867734599,1490867734620,1490867735275
1,15,42,0,9223372036854775807,7,4,1490867734577,1490867734597,1490867735280
1,15,42,0,9223372036854775807,7,0,1490867734575,1490867734588,1490867735276
1,15,42,0,9223372036854775807,7,10,1490867734568,1490867734580,1490867735269
1,15,42,0,9223372036854775807,7,6,1490867734527,1490867734541,1490867735229
1,15,42,0,9223372036854775807,7,8,1490867734527,1490867734536,1490867735229
1,15,42,0,9223372036854775807,7,9,1490867734568,1490867734589,1490867735270
1,15,42,0,9223372036854775807,7,7,1490867734528,1490867734553,1490867735230
1,15,42,0,9223372036854775807,7,12,1490867734573,1490867734583,1490867735275
1,15,42,0,9223372036854775807,7,5,1490867734578,1490867734647,1490867735280
1,15,42,0,9223372036854775807,7,3,1490867734579,1490867734592,1490867735281
1,15,42,0,9223372036854775807,7,14,1490867734573,1490867734590,1490867735275
1,15,42,0,9223372036854775807,7,11,1490867734570,1490867734589,1490867735271
1,15,42,0,9223372036854775807,7,13,1490867734574,1490867734592,1490867735275
