num_Windows,parallelism,win_Size,ctxid,step,operatorID,instanceID,window_Start,local_End,window_End
2,20,42,0,1,7,5,1490885273315,1490885273442,1490885273916
2,20,42,0,1,7,6,1490885273316,1490885273403,1490885273916
2,20,42,0,1,7,19,1490885273324,1490885273393,1490885273921
2,20,42,0,1,7,4,1490885273315,1490885273432,1490885273916
2,20,42,0,1,7,7,1490885273316,1490885273434,1490885273916
2,20,42,0,1,7,11,1490885273320,1490885273385,1490885273920
2,20,42,0,1,7,16,1490885273324,1490885273407,1490885273921
2,20,42,0,1,7,8,1490885273320,1490885273394,1490885273920
2,20,42,0,1,7,17,1490885273324,1490885273404,1490885273921
2,20,42,0,1,7,10,1490885273320,1490885273395,1490885273920
2,20,42,0,1,7,9,1490885273320,1490885273386,1490885273920
2,20,42,0,1,7,18,1490885273324,1490885273406,1490885273921
2,20,42,0,1,7,3,1490885273325,1490885273387,1490885273932
2,20,42,0,1,7,1,1490885273325,1490885273402,1490885273934
2,20,42,0,1,7,2,1490885273325,1490885273417,1490885273934
2,20,42,0,1,7,0,1490885273325,1490885273423,1490885273936
2,20,42,0,1,7,15,1490885273322,1490885273414,1490885273922
2,20,42,0,1,7,13,1490885273322,1490885273395,1490885273922
2,20,42,0,1,7,12,1490885273323,1490885273411,1490885273922
2,20,42,0,1,7,14,1490885273323,1490885273386,1490885273922
2,20,42,0,2,7,6,1490885273916,1490885274232,1490885275514
2,20,42,0,2,7,4,1490885273917,1490885274252,1490885275514
2,20,42,0,2,7,5,1490885273930,1490885274369,1490885275514
2,20,42,0,2,7,7,1490885273917,1490885274264,1490885275514
2,20,42,0,2,7,16,1490885273921,1490885274043,1490885275518
2,20,42,0,2,7,17,1490885273925,1490885274100,1490885275519
2,20,42,0,2,7,9,1490885273921,1490885274126,1490885275517
2,20,42,0,2,7,8,1490885273921,1490885274126,1490885275517
2,20,42,0,2,7,11,1490885273921,1490885274129,1490885275518
2,20,42,0,2,7,0,1490885273936,1490885274136,1490885275522
2,20,42,0,2,7,10,1490885273921,1490885274173,1490885275519
2,20,42,0,2,7,15,1490885273925,1490885274122,1490885275519
2,20,42,0,2,7,14,1490885273922,1490885274148,1490885275520
2,20,42,0,2,7,12,1490885273922,1490885274164,1490885275520
2,20,42,0,2,7,13,1490885273922,1490885274100,1490885275519
2,20,42,0,2,7,3,1490885273932,1490885274143,1490885275523
2,20,42,0,2,7,1,1490885273934,1490885274169,1490885275523
2,20,42,0,2,7,2,1490885273934,1490885274177,1490885275523
2,20,42,0,2,7,18,1490885273921,1490885274114,1490885275523
2,20,42,0,2,7,19,1490885273923,1490885274194,1490885275538
2,20,42,0,3,7,4,1490885275517,1490885275569,1490885276513
2,20,42,0,3,7,5,1490885275514,1490885275589,1490885276513
2,20,42,0,3,7,7,1490885275518,1490885275623,1490885276513
2,20,42,0,3,7,6,1490885275514,1490885275629,1490885276514
2,20,42,0,3,7,1,1490885275526,1490885275580,1490885276521
2,20,42,0,3,7,11,1490885275518,1490885275568,1490885276517
2,20,42,0,3,7,3,1490885275533,1490885275581,1490885276521
2,20,42,0,3,7,17,1490885275519,1490885275573,1490885276517
2,20,42,0,3,7,18,1490885275523,1490885275576,1490885276517
2,20,42,0,3,7,19,1490885275539,1490885275602,1490885276519
2,20,42,0,3,7,16,1490885275519,1490885275628,1490885276519
2,20,42,0,3,7,0,1490885275523,1490885275613,1490885276522
2,20,42,0,3,7,2,1490885275523,1490885275639,1490885276522
2,20,42,0,3,7,9,1490885275518,1490885275572,1490885276518
2,20,42,0,3,7,8,1490885275518,1490885275605,1490885276522
2,20,42,0,3,7,10,1490885275519,1490885275620,1490885276522
2,20,42,0,3,7,13,1490885275523,1490885275563,1490885276517
2,20,42,0,3,7,14,1490885275522,1490885275603,1490885276517
2,20,42,0,3,7,15,1490885275520,1490885275608,1490885276518
2,20,42,0,3,7,12,1490885275520,1490885275627,1490885276523
2,20,42,0,4,7,6,1490885276514,1490885276560,1490885277513
2,20,42,0,4,7,4,1490885276513,1490885276573,1490885277514
2,20,42,0,4,7,7,1490885276514,1490885276585,1490885277514
2,20,42,0,4,7,5,1490885276514,1490885276653,1490885277515
2,20,42,0,4,7,9,1490885276518,1490885276565,1490885277516
2,20,42,0,4,7,1,1490885276521,1490885276601,1490885277520
2,20,42,0,4,7,3,1490885276521,1490885276603,1490885277520
2,20,42,0,4,7,2,1490885276522,1490885276627,1490885277520
2,20,42,0,4,7,17,1490885276517,1490885276551,1490885277517
2,20,42,0,4,7,14,1490885276518,1490885276586,1490885277517
2,20,42,0,4,7,18,1490885276517,1490885276560,1490885277517
2,20,42,0,4,7,15,1490885276518,1490885276600,1490885277517
2,20,42,0,4,7,19,1490885276519,1490885276638,1490885277517
